{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m0.txt', 'speedup_avg': 1.003487422755873, 'speedup_best': 1.0884028671200148, 'xsmm_local_avg': 5.920083333333335, 'xsmm_local_best': 5.441, 'xsmm_upstream_avg': 5.940729166666666, 'xsmm_upstream_best': 5.922}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m3.txt', 'speedup_avg': 0.9834393765256474, 'speedup_best': 0.9832203760384784, 'xsmm_local_avg': 18.8700625, 'xsmm_local_best': 18.296, 'xsmm_upstream_avg': 18.5575625, 'xsmm_upstream_best': 17.989}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m6.txt', 'speedup_avg': 1.0127189586645742, 'speedup_best': 0.9995991850095194, 'xsmm_local_avg': 30.648145833333334, 'xsmm_local_best': 29.939, 'xsmm_upstream_avg': 31.03795833333334, 'xsmm_upstream_best': 29.927}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m132.txt', 'speedup_avg': 0.9895857904862038, 'speedup_best': 0.9852820627468515, 'xsmm_local_avg': 27.820562499999994, 'xsmm_local_best': 26.838, 'xsmm_upstream_avg': 27.53083333333333, 'xsmm_upstream_best': 26.443}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m460.txt', 'speedup_avg': 1.0012217475982388, 'speedup_best': 1.0184443985970704, 'xsmm_local_avg': 25.45875, 'xsmm_local_best': 24.235, 'xsmm_upstream_avg': 25.48985416666666, 'xsmm_upstream_best': 24.682}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0143910283222617, 'speedup_best': 1.009123649459784, 'xsmm_local_avg': 34.118479166666674, 'xsmm_local_best': 33.32, 'xsmm_upstream_avg': 34.60947916666667, 'xsmm_upstream_best': 33.624}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.9815859624314456, 'speedup_best': 0.9768354193909967, 'xsmm_local_avg': 43.609166666666674, 'xsmm_local_best': 42.823999999999955, 'xsmm_upstream_avg': 42.806145833333325, 'xsmm_upstream_best': 41.832}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0172879947094753, 'speedup_best': 1.0103919067772045, 'xsmm_local_avg': 69.52681249999999, 'xsmm_local_best': 68.996, 'xsmm_upstream_avg': 70.72879166666667, 'xsmm_upstream_best': 69.713}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 0.9843347421548567, 'speedup_best': 0.9894717712624183, 'xsmm_local_avg': 86.567625, 'xsmm_local_best': 82.54, 'xsmm_upstream_avg': 85.21152083333334, 'xsmm_upstream_best': 81.671}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0047871439694203, 'speedup_best': 1.0036884356693425, 'xsmm_local_avg': 69.75714583333333, 'xsmm_local_best': 69.135, 'xsmm_upstream_avg': 70.09108333333333, 'xsmm_upstream_best': 69.39}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m0.txt', 'speedup_avg': 0.9945347209044423, 'speedup_best': 0.9966855007340837, 'xsmm_local_avg': 45.7814375, 'xsmm_local_best': 44.954, 'xsmm_upstream_avg': 45.53122916666667, 'xsmm_upstream_best': 44.805}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m3.txt', 'speedup_avg': 0.9863169167015797, 'speedup_best': 0.9815949501722583, 'xsmm_local_avg': 43.90914583333332, 'xsmm_local_best': 43.249, 'xsmm_upstream_avg': 43.30833333333334, 'xsmm_upstream_best': 42.453}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m6.txt', 'speedup_avg': 1.0351945538673075, 'speedup_best': 1.0408046146149093, 'xsmm_local_avg': 68.75827083333333, 'xsmm_local_best': 67.958, 'xsmm_upstream_avg': 71.17818749999999, 'xsmm_upstream_best': 70.731}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m132.txt', 'speedup_avg': 0.9778485130944891, 'speedup_best': 0.9786237995249731, 'xsmm_local_avg': 90.6090416666667, 'xsmm_local_best': 87.15300000000002, 'xsmm_upstream_avg': 88.60191666666664, 'xsmm_upstream_best': 85.29}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m460.txt', 'speedup_avg': 1.019220952815092, 'speedup_best': 1.0224463988043917, 'xsmm_local_avg': 70.199, 'xsmm_local_best': 69.588, 'xsmm_upstream_avg': 71.54829166666664, 'xsmm_upstream_best': 71.15}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 0.9945468320716598, 'speedup_best': 0.9900083977446058, 'xsmm_local_avg': 59.01004166666667, 'xsmm_local_best': 58.349, 'xsmm_upstream_avg': 58.68824999999999, 'xsmm_upstream_best': 57.766}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.044414171814774, 'speedup_best': 1.0443566375629343, 'xsmm_local_avg': 78.9125, 'xsmm_local_best': 78.455, 'xsmm_upstream_avg': 82.41733333333335, 'xsmm_upstream_best': 81.935}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0289008200541205, 'speedup_best': 1.0296343527732865, 'xsmm_local_avg': 132.01110416666668, 'xsmm_local_best': 131.739, 'xsmm_upstream_avg': 135.82633333333328, 'xsmm_upstream_best': 135.643}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.0060387029918678, 'speedup_best': 1.009500912569369, 'xsmm_local_avg': 217.93104166666663, 'xsmm_local_best': 215.87400000000002, 'xsmm_upstream_avg': 219.2470625, 'xsmm_upstream_best': 217.925}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.056769778569962, 'speedup_best': 1.0550948894979704, 'xsmm_local_avg': 151.57345833333335, 'xsmm_local_best': 144.115, 'xsmm_upstream_avg': 160.17825000000002, 'xsmm_upstream_best': 152.055}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m0.txt', 'speedup_avg': 1.0575473303488754, 'speedup_best': 1.0370564525523636, 'xsmm_local_avg': 90.4733541666667, 'xsmm_local_best': 85.842, 'xsmm_upstream_avg': 95.67985416666666, 'xsmm_upstream_best': 89.023}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m3.txt', 'speedup_avg': 1.0797619083188397, 'speedup_best': 1.0757915143893846, 'xsmm_local_avg': 76.70014583333334, 'xsmm_local_best': 76.341, 'xsmm_upstream_avg': 82.81789583333331, 'xsmm_upstream_best': 82.127}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m6.txt', 'speedup_avg': 1.0628516866119482, 'speedup_best': 1.0627130999129963, 'xsmm_local_avg': 127.76970833333331, 'xsmm_local_best': 127.581, 'xsmm_upstream_avg': 135.80025, 'xsmm_upstream_best': 135.582}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m132.txt', 'speedup_avg': 1.183263274924135, 'speedup_best': 1.1817264520124502, 'xsmm_local_avg': 188.56785416666665, 'xsmm_local_best': 187.30899999999997, 'xsmm_upstream_avg': 223.12541666666667, 'xsmm_upstream_best': 221.348}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m460.txt', 'speedup_avg': 1.0719303937086082, 'speedup_best': 1.022554609103097, 'xsmm_local_avg': 152.7112916666666, 'xsmm_local_best': 147.686, 'xsmm_upstream_avg': 163.69587500000003, 'xsmm_upstream_best': 151.017}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0394716210670998, 'speedup_best': 1.0392291652345267, 'xsmm_local_avg': 87.42620833333332, 'xsmm_local_best': 87.28200000000004, 'xsmm_upstream_avg': 90.87706249999998, 'xsmm_upstream_best': 90.706}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.1393870110753563, 'speedup_best': 1.1406386754350042, 'xsmm_local_avg': 125.45495833333332, 'xsmm_local_best': 124.539, 'xsmm_upstream_avg': 142.94175, 'xsmm_upstream_best': 142.054}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0998581660269775, 'speedup_best': 1.0981706644305667, 'xsmm_local_avg': 226.98193749999996, 'xsmm_local_best': 226.585, 'xsmm_upstream_avg': 249.64793749999998, 'xsmm_upstream_best': 248.82899999999995}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 6.6384373874375875, 'speedup_best': 6.809603426489504, 'xsmm_local_avg': 460.45056249999993, 'xsmm_local_best': 440.801, 'xsmm_upstream_avg': 3056.672229166667, 'xsmm_upstream_best': 3001.68}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 6.112024810039588, 'speedup_best': 6.148136358170102, 'xsmm_local_avg': 295.62629166666676, 'xsmm_local_best': 282.726, 'xsmm_upstream_avg': 1806.8752291666667, 'xsmm_upstream_best': 1738.238}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m0.txt', 'speedup_avg': 1.1442944151072978, 'speedup_best': 1.1346360182274902, 'xsmm_local_avg': 177.7507291666667, 'xsmm_local_best': 158.442, 'xsmm_upstream_avg': 203.3991666666666, 'xsmm_upstream_best': 179.774}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m3.txt', 'speedup_avg': 1.0120521465130898, 'speedup_best': 1.018518785087088, 'xsmm_local_avg': 140.36572916666665, 'xsmm_local_best': 138.94, 'xsmm_upstream_avg': 142.0574375, 'xsmm_upstream_best': 141.513}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m6.txt', 'speedup_avg': 1.1034970126174586, 'speedup_best': 1.098865513250129, 'xsmm_local_avg': 231.15622916666675, 'xsmm_local_best': 230.677, 'xsmm_upstream_avg': 255.0802083333334, 'xsmm_upstream_best': 253.483}
{'a_cols': 648, 'a_nonzero': 3888, 'a_rows': 216, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m132.txt', 'speedup_avg': 6.639981824594877, 'speedup_best': 6.591696488655759, 'xsmm_local_avg': 457.99070833333343, 'xsmm_local_best': 448.774, 'xsmm_upstream_avg': 3041.0499791666675, 'xsmm_upstream_best': 2958.182}
{'a_cols': 216, 'a_nonzero': 3888, 'a_rows': 648, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m460.txt', 'speedup_avg': 5.989645129198854, 'speedup_best': 6.075650642622638, 'xsmm_local_avg': 301.0338541666667, 'xsmm_local_best': 293.018, 'xsmm_upstream_avg': 1803.085958333333, 'xsmm_upstream_best': 1780.275}
{'a_cols': 343, 'a_nonzero': 294, 'a_rows': 294, 'a_size': 100842, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0029154518950437317, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0560918542218762, 'speedup_best': 1.0555423688582957, 'xsmm_local_avg': 122.46579166666665, 'xsmm_local_best': 122.177, 'xsmm_upstream_avg': 129.33512499999998, 'xsmm_upstream_best': 128.963}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.1285978165283597, 'speedup_best': 1.1183984279046917, 'xsmm_local_avg': 195.89789583333325, 'xsmm_local_best': 195.408, 'xsmm_upstream_avg': 221.08993749999993, 'xsmm_upstream_best': 218.54399999999998}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0507558276358944, 'speedup_best': 1.0425809496583969, 'xsmm_local_avg': 521.5915833333335, 'xsmm_local_best': 521.219, 'xsmm_upstream_avg': 548.0653958333334, 'xsmm_upstream_best': 543.413}
{'a_cols': 1029, 'a_nonzero': 6468, 'a_rows': 343, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.0088634987993101, 'speedup_best': 1.0167738557770585, 'xsmm_local_avg': 11700.930958333332, 'xsmm_local_best': 11471.781, 'xsmm_upstream_avg': 11804.64214583333, 'xsmm_upstream_best': 11664.207}
{'a_cols': 343, 'a_nonzero': 6468, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.056114717566944, 'speedup_best': 1.0566768242838507, 'xsmm_local_avg': 6126.417125, 'xsmm_local_best': 5896.396, 'xsmm_upstream_avg': 6470.199291666665, 'xsmm_upstream_best': 6230.585}
{'a_cols': 343, 'a_nonzero': 2058, 'a_rows': 294, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m0.txt', 'speedup_avg': 1.1121270287809033, 'speedup_best': 1.0395336088386606, 'xsmm_local_avg': 338.76050000000004, 'xsmm_local_best': 331.996, 'xsmm_upstream_avg': 376.7447083333332, 'xsmm_upstream_best': 345.121}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m3.txt', 'speedup_avg': 1.1302609149880876, 'speedup_best': 1.1229219661347924, 'xsmm_local_avg': 195.42604166666658, 'xsmm_local_best': 194.59500000000003, 'xsmm_upstream_avg': 220.88241666666667, 'xsmm_upstream_best': 218.515}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m6.txt', 'speedup_avg': 1.04848631903863, 'speedup_best': 1.0453527392663329, 'xsmm_local_avg': 522.375875, 'xsmm_local_best': 521.49, 'xsmm_upstream_avg': 547.7039583333334, 'xsmm_upstream_best': 545.141}
{'a_cols': 1029, 'a_nonzero': 7056, 'a_rows': 343, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m132.txt', 'speedup_avg': 1.0325976217539174, 'speedup_best': 1.0197373935811558, 'xsmm_local_avg': 11569.038645833336, 'xsmm_local_best': 11428.662, 'xsmm_upstream_avg': 11946.161791666664, 'xsmm_upstream_best': 11654.234}
{'a_cols': 343, 'a_nonzero': 7056, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m460.txt', 'speedup_avg': 0.9987566930908783, 'speedup_best': 1.0201678714346738, 'xsmm_local_avg': 6283.578583333333, 'xsmm_local_best': 6000.187, 'xsmm_upstream_avg': 6275.766166666665, 'xsmm_upstream_best': 6121.198}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m0.txt', 'speedup_avg': 0.9991988292224372, 'speedup_best': 1.0964265456608056, 'xsmm_local_avg': 1.9502708333333327, 'xsmm_local_best': 1.763, 'xsmm_upstream_avg': 1.948708333333333, 'xsmm_upstream_best': 1.933}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m3.txt', 'speedup_avg': 0.9962654840699564, 'speedup_best': 1.0073529411764708, 'xsmm_local_avg': 1.2496041666666668, 'xsmm_local_best': 1.224, 'xsmm_upstream_avg': 1.2449375000000014, 'xsmm_upstream_best': 1.233}
