{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'speedup_avg': 1.0111740308592154, 'speedup_best': 1.0090651371308017, 'xsmm_local_avg': 30.660749999999982, 'xsmm_local_best': 30.336, 'xsmm_upstream_avg': 31.00335416666667, 'xsmm_upstream_best': 30.611}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'synth_mats/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'speedup_avg': 1.0211896808256917, 'speedup_best': 1.0080255874611999, 'xsmm_local_avg': 854.7478125000001, 'xsmm_local_best': 847.29, 'xsmm_upstream_avg': 872.8596458333333, 'xsmm_upstream_best': 854.09}
{'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.01_uniq_16.txt', 'speedup_avg': 1.0116635731223973, 'speedup_best': 1.0075154031912255, 'xsmm_local_avg': 44.96370833333335, 'xsmm_local_best': 44.309, 'xsmm_upstream_avg': 45.48814583333333, 'xsmm_upstream_best': 44.642}
{'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.1_uniq_16.txt', 'speedup_avg': 1.003748621204371, 'speedup_best': 1.0019413687137213, 'xsmm_local_avg': 102.76556250000004, 'xsmm_local_best': 102.505, 'xsmm_upstream_avg': 103.15079166666665, 'xsmm_upstream_best': 102.704}
{'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.2_uniq_16.txt', 'speedup_avg': 0.9999420542570667, 'speedup_best': 0.9997095687418517, 'xsmm_local_avg': 155.31770833333334, 'xsmm_local_best': 154.942, 'xsmm_upstream_avg': 155.30870833333327, 'xsmm_upstream_best': 154.897}
{'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.3_uniq_16.txt', 'speedup_avg': 1.0001769587046085, 'speedup_best': 1.0005379262695555, 'xsmm_local_avg': 203.08410416666672, 'xsmm_local_best': 202.63, 'xsmm_upstream_avg': 203.12004166666665, 'xsmm_upstream_best': 202.73900000000003}
{'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.4_uniq_16.txt', 'speedup_avg': 1.0007424146240023, 'speedup_best': 1.0006518772851132, 'xsmm_local_avg': 247.44708333333327, 'xsmm_local_best': 246.979, 'xsmm_upstream_avg': 247.63079166666662, 'xsmm_upstream_best': 247.14}
{'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.5_uniq_16.txt', 'speedup_avg': 1.0001752848127794, 'speedup_best': 1.0004506379450908, 'xsmm_local_avg': 291.1927500000001, 'xsmm_local_best': 290.699, 'xsmm_upstream_avg': 291.2437916666666, 'xsmm_upstream_best': 290.83}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 1.0345864010231978, 'speedup_best': 1.0325467022002497, 'xsmm_local_avg': 77.90935416666667, 'xsmm_local_best': 77.673, 'xsmm_upstream_avg': 80.60395833333335, 'xsmm_upstream_best': 80.201}
{'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.15_uniq_16.txt', 'speedup_avg': 0.9999135189416914, 'speedup_best': 0.9997357499261654, 'xsmm_local_avg': 129.12268749999998, 'xsmm_local_best': 128.666, 'xsmm_upstream_avg': 129.11152083333334, 'xsmm_upstream_best': 128.632}
{'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.025_uniq_16.txt', 'speedup_avg': 1.0339384018747677, 'speedup_best': 1.0337498831375238, 'xsmm_local_avg': 64.6035625, 'xsmm_local_best': 64.178, 'xsmm_upstream_avg': 66.79610416666667, 'xsmm_upstream_best': 66.344}
{'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.25_uniq_16.txt', 'speedup_avg': 0.9999463662807705, 'speedup_best': 1.0003791405775206, 'xsmm_local_avg': 179.84643749999995, 'xsmm_local_best': 179.353, 'xsmm_upstream_avg': 179.83679166666664, 'xsmm_upstream_best': 179.42100000000005}
{'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.075_uniq_16.txt', 'speedup_avg': 1.0547099060743246, 'speedup_best': 1.0578267580696419, 'xsmm_local_avg': 88.54962499999999, 'xsmm_local_best': 88.108, 'xsmm_upstream_avg': 93.39416666666666, 'xsmm_upstream_best': 93.203}
{'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.125_uniq_16.txt', 'speedup_avg': 1.0012323903750022, 'speedup_best': 1.0009800465951972, 'xsmm_local_avg': 116.71085416666666, 'xsmm_local_best': 116.321, 'xsmm_upstream_avg': 116.85468749999995, 'xsmm_upstream_best': 116.43499999999995}
{'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.1_uniq_64.txt', 'speedup_avg': 0.9993229255432141, 'speedup_best': 1.0005937606463235, 'xsmm_local_avg': 103.17058333333335, 'xsmm_local_best': 102.735, 'xsmm_upstream_avg': 103.10072916666665, 'xsmm_upstream_best': 102.79600000000005}
{'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.01_uniq_64.txt', 'speedup_avg': 1.0205021884358443, 'speedup_best': 1.0271948511081903, 'xsmm_local_avg': 44.857000000000006, 'xsmm_local_best': 44.126, 'xsmm_upstream_avg': 45.77666666666667, 'xsmm_upstream_best': 45.326}
{'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.2_uniq_64.txt', 'speedup_avg': 0.9994215947531798, 'speedup_best': 0.999050927121533, 'xsmm_local_avg': 155.2400625, 'xsmm_local_best': 154.888, 'xsmm_upstream_avg': 155.1502708333333, 'xsmm_upstream_best': 154.741}
{'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.3_uniq_64.txt', 'speedup_avg': 1.00384927058246, 'speedup_best': 1.0031452512062475, 'xsmm_local_avg': 205.77491666666677, 'xsmm_local_best': 205.389, 'xsmm_upstream_avg': 206.56699999999992, 'xsmm_upstream_best': 206.035}
{'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.4_uniq_64.txt', 'speedup_avg': 0.998865923552881, 'speedup_best': 0.9992385007634926, 'xsmm_local_avg': 251.21395833333327, 'xsmm_local_best': 250.821, 'xsmm_upstream_avg': 250.9290624999999, 'xsmm_upstream_best': 250.63}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 1.039800309238583, 'speedup_best': 1.036205545780301, 'xsmm_local_avg': 77.98725, 'xsmm_local_best': 77.86099999999999, 'xsmm_upstream_avg': 81.0911666666667, 'xsmm_upstream_best': 80.68}
{'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.5_uniq_64.txt', 'speedup_avg': 1.0010257209106246, 'speedup_best': 1.0010469451635762, 'xsmm_local_avg': 281.3874583333333, 'xsmm_local_best': 280.817, 'xsmm_upstream_avg': 281.67608333333334, 'xsmm_upstream_best': 281.111}
{'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.15_uniq_64.txt', 'speedup_avg': 1.0016676330138539, 'speedup_best': 1.001147820691794, 'xsmm_local_avg': 129.42495833333336, 'xsmm_local_best': 128.94000000000005, 'xsmm_upstream_avg': 129.6407916666667, 'xsmm_upstream_best': 129.088}
{'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.025_uniq_64.txt', 'speedup_avg': 1.0016742363748414, 'speedup_best': 1.0023530849860953, 'xsmm_local_avg': 65.85091666666668, 'xsmm_local_best': 65.446, 'xsmm_upstream_avg': 65.96116666666666, 'xsmm_upstream_best': 65.6}
{'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.25_uniq_64.txt', 'speedup_avg': 1.0007243747684968, 'speedup_best': 1.0005196671918624, 'xsmm_local_avg': 181.27702083333335, 'xsmm_local_best': 180.885, 'xsmm_upstream_avg': 181.4083333333333, 'xsmm_upstream_best': 180.979}
{'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.075_uniq_64.txt', 'speedup_avg': 1.0261075842239549, 'speedup_best': 1.0244588073841252, 'xsmm_local_avg': 90.77422916666666, 'xsmm_local_best': 90.356, 'xsmm_upstream_avg': 93.14412499999999, 'xsmm_upstream_best': 92.566}
{'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.125_uniq_64.txt', 'speedup_avg': 1.0002343633623998, 'speedup_best': 1.000180931538952, 'xsmm_local_avg': 116.36133333333333, 'xsmm_local_best': 116.066, 'xsmm_upstream_avg': 116.38860416666667, 'xsmm_upstream_best': 116.087}
{'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_row/q_16/r_32_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 1.0055202190616737, 'speedup_best': 1.0080239009816474, 'xsmm_local_avg': 35.77379166666667, 'xsmm_local_best': 35.145, 'xsmm_upstream_avg': 35.97127083333334, 'xsmm_upstream_best': 35.427}
{'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'synth_mats/vary_row/q_16/r_64_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 1.0145079215266528, 'speedup_best': 1.025104027636021, 'xsmm_local_avg': 51.69589583333332, 'xsmm_local_best': 50.948, 'xsmm_upstream_avg': 52.44589583333333, 'xsmm_upstream_best': 52.227}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 1.0007317741844368, 'speedup_best': 1.0043086712007916, 'xsmm_local_avg': 80.39820833333333, 'xsmm_local_best': 79.839, 'xsmm_upstream_avg': 80.45704166666664, 'xsmm_upstream_best': 80.183}
{'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_16/r_256_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 0.9927157732521086, 'speedup_best': 0.9932223988034028, 'xsmm_local_avg': 128.75422916666665, 'xsmm_local_best': 128.364, 'xsmm_upstream_avg': 127.81635416666667, 'xsmm_upstream_best': 127.494}
{'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_16/r_512_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 0.9995253824950925, 'speedup_best': 0.9993447635688544, 'xsmm_local_avg': 229.2635625, 'xsmm_local_best': 228.925, 'xsmm_upstream_avg': 229.15475000000004, 'xsmm_upstream_best': 228.775}
{'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'synth_mats/vary_row/q_16/r_1024_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 0.9977929239165074, 'speedup_best': 0.9978394738161548, 'xsmm_local_avg': 439.29727083333324, 'xsmm_local_best': 438.782, 'xsmm_upstream_avg': 438.3277083333334, 'xsmm_upstream_best': 437.834}
{'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_row/q_64/r_32_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 1.0004630255549427, 'speedup_best': 1.0033702596565266, 'xsmm_local_avg': 34.825291666666665, 'xsmm_local_best': 34.122, 'xsmm_upstream_avg': 34.84141666666667, 'xsmm_upstream_best': 34.237}
{'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'synth_mats/vary_row/q_64/r_64_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 1.0010711577165095, 'speedup_best': 1.0020814635171005, 'xsmm_local_avg': 53.15510416666668, 'xsmm_local_best': 52.367, 'xsmm_upstream_avg': 53.21204166666667, 'xsmm_upstream_best': 52.476}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 1.0051371391794397, 'speedup_best': 1.0025700526486514, 'xsmm_local_avg': 80.50443749999998, 'xsmm_local_best': 80.154, 'xsmm_upstream_avg': 80.91799999999999, 'xsmm_upstream_best': 80.36}
{'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_64/r_256_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 0.9965207948231242, 'speedup_best': 0.9958339184571456, 'xsmm_local_avg': 128.38181250000005, 'xsmm_local_best': 128.178, 'xsmm_upstream_avg': 127.93514583333335, 'xsmm_upstream_best': 127.644}
{'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_64/r_512_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 0.9986384141154919, 'speedup_best': 0.9990821517858705, 'xsmm_local_avg': 229.25166666666658, 'xsmm_local_best': 228.796, 'xsmm_upstream_avg': 228.9395208333333, 'xsmm_upstream_best': 228.586}
{'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'synth_mats/vary_row/q_64/r_1024_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 0.9988612356782122, 'speedup_best': 0.9989552752895232, 'xsmm_local_avg': 438.83458333333334, 'xsmm_local_best': 438.393, 'xsmm_upstream_avg': 438.33485416666673, 'xsmm_upstream_best': 437.93499999999995}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_8.txt', 'speedup_avg': 1.010942207853693, 'speedup_best': 1.0133671294719981, 'xsmm_local_avg': 79.86847916666666, 'xsmm_local_best': 79.299, 'xsmm_upstream_avg': 80.74241666666667, 'xsmm_upstream_best': 80.359}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 1.0471445877751098, 'speedup_best': 1.0511817185788073, 'xsmm_local_avg': 77.24949999999997, 'xsmm_local_best': 76.668, 'xsmm_upstream_avg': 80.8913958333333, 'xsmm_upstream_best': 80.592}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_24.txt', 'speedup_avg': 1.0390259232783654, 'speedup_best': 1.041725628675659, 'xsmm_local_avg': 77.49389583333335, 'xsmm_local_best': 77.027, 'xsmm_upstream_avg': 80.51816666666666, 'xsmm_upstream_best': 80.241}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 31, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_31.txt', 'speedup_avg': 1.0453883729492661, 'speedup_best': 1.042026378120915, 'xsmm_local_avg': 77.46339583333337, 'xsmm_local_best': 77.261, 'xsmm_upstream_avg': 80.97933333333333, 'xsmm_upstream_best': 80.508}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 40, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_40.txt', 'speedup_avg': 1.0159393761287383, 'speedup_best': 1.0134082284048354, 'xsmm_local_avg': 79.96575, 'xsmm_local_best': 79.578, 'xsmm_upstream_avg': 81.24035416666665, 'xsmm_upstream_best': 80.645}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_48.txt', 'speedup_avg': 1.0219627767533794, 'speedup_best': 1.0244627548470597, 'xsmm_local_avg': 78.52395833333334, 'xsmm_local_best': 78.037, 'xsmm_upstream_avg': 80.2485625, 'xsmm_upstream_best': 79.946}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 56, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_56.txt', 'speedup_avg': 1.029610186481857, 'speedup_best': 1.0334857762964111, 'xsmm_local_avg': 77.89408333333337, 'xsmm_local_best': 77.406, 'xsmm_upstream_avg': 80.20054166666668, 'xsmm_upstream_best': 79.998}
