{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'b_num_col': 1398101, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m0.txt', 'speedup_avg': 0.9973562947499623, 'speedup_best': 0.9997385683049719, 'xsmm_local_avg': 42.25445833333333, 'xsmm_local_best': 42.076, 'xsmm_upstream_avg': 42.14275, 'xsmm_upstream_best': 42.065}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'b_num_col': 1398101, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m3.txt', 'speedup_avg': 1.000781498014901, 'speedup_best': 1.0036517174483623, 'xsmm_local_avg': 26.57822916666666, 'xsmm_local_best': 26.289, 'xsmm_upstream_avg': 26.598999999999993, 'xsmm_upstream_best': 26.385}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 4, 'alpha': 1.0, 'b_num_col': 1398101, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m6.txt', 'speedup_avg': 1.0055898394281149, 'speedup_best': 1.0064790359854738, 'xsmm_local_avg': 48.637354166666654, 'xsmm_local_best': 48.464, 'xsmm_upstream_avg': 48.90922916666668, 'xsmm_upstream_best': 48.778}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'b_num_col': 1398101, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m132.txt', 'speedup_avg': 1.0090199163164058, 'speedup_best': 1.0068716649391531, 'xsmm_local_avg': 26.379125000000002, 'xsmm_local_best': 26.049, 'xsmm_upstream_avg': 26.617062500000007, 'xsmm_upstream_best': 26.228}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'b_num_col': 1398101, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m460.txt', 'speedup_avg': 1.0035245357135412, 'speedup_best': 1.0035328097772898, 'xsmm_local_avg': 41.96179166666666, 'xsmm_local_best': 41.893, 'xsmm_upstream_avg': 42.1096875, 'xsmm_upstream_best': 42.041}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'b_num_col': 621378, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0063952795962021, 'speedup_best': 1.0067135997016177, 'xsmm_local_avg': 43.03304166666666, 'xsmm_local_best': 42.898, 'xsmm_upstream_avg': 43.30825000000001, 'xsmm_upstream_best': 43.186}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'b_num_col': 621378, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.998426714869258, 'speedup_best': 0.9983337829474586, 'xsmm_local_avg': 63.216979166666675, 'xsmm_local_best': 63.017, 'xsmm_upstream_avg': 63.11752083333334, 'xsmm_upstream_best': 62.912}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'b_num_col': 414252, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.009574316319632, 'speedup_best': 1.0097949920117062, 'xsmm_local_avg': 67.17625, 'xsmm_local_best': 66.973, 'xsmm_upstream_avg': 67.81941666666667, 'xsmm_upstream_best': 67.629}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'b_num_col': 414252, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 0.9887869772328074, 'speedup_best': 0.9880270692347736, 'xsmm_local_avg': 59.96933333333336, 'xsmm_local_best': 59.551, 'xsmm_upstream_avg': 59.29689583333333, 'xsmm_upstream_best': 58.838}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'b_num_col': 414252, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0087810661795509, 'speedup_best': 1.0089999192832344, 'xsmm_local_avg': 49.72583333333335, 'xsmm_local_best': 49.55600000000004, 'xsmm_upstream_avg': 50.162479166666664, 'xsmm_upstream_best': 50.002}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'b_num_col': 621378, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m0.txt', 'speedup_avg': 1.0180553794105567, 'speedup_best': 1.0186730648862925, 'xsmm_local_avg': 48.13085416666666, 'xsmm_local_best': 47.93, 'xsmm_upstream_avg': 48.999874999999996, 'xsmm_upstream_best': 48.825}
