{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m0.txt', 'speedup_avg': 1.0270499678535563, 'speedup_best': 1.0515636634400596, 'xsmm_local_avg': 5.767875000000001, 'xsmm_local_best': 5.372, 'xsmm_upstream_avg': 5.923895833333332, 'xsmm_upstream_best': 5.649}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m0.txt', 'speedup_avg': 1.2875051843976277, 'speedup_best': 1.286511901263591, 'xsmm_local_avg': 64.89824999999999, 'xsmm_local_best': 64.657, 'xsmm_upstream_avg': 83.55683333333333, 'xsmm_upstream_best': 83.182}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m3.txt', 'speedup_avg': 1.262830663806847, 'speedup_best': 1.2560434059457104, 'xsmm_local_avg': 62.05714583333335, 'xsmm_local_best': 61.927, 'xsmm_upstream_avg': 78.36766666666666, 'xsmm_upstream_best': 77.783}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m6.txt', 'speedup_avg': 1.1492203077372636, 'speedup_best': 1.150546337515176, 'xsmm_local_avg': 116.35466666666663, 'xsmm_local_best': 116.137, 'xsmm_upstream_avg': 133.71714583333335, 'xsmm_upstream_best': 133.621}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m132.txt', 'speedup_avg': 1.279304923640827, 'speedup_best': 1.2759828594749012, 'xsmm_local_avg': 147.7679375, 'xsmm_local_best': 147.02, 'xsmm_upstream_avg': 189.04025, 'xsmm_upstream_best': 187.595}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m460.txt', 'speedup_avg': 1.0845917585026301, 'speedup_best': 1.0860647708606477, 'xsmm_local_avg': 133.04216666666667, 'xsmm_local_best': 132.714, 'xsmm_upstream_avg': 144.2964375, 'xsmm_upstream_best': 144.136}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0418346162491177, 'speedup_best': 1.0440728782287823, 'xsmm_local_avg': 87.03318750000001, 'xsmm_local_best': 86.72, 'xsmm_upstream_avg': 90.67418750000002, 'xsmm_upstream_best': 90.542}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.2263025574588127, 'speedup_best': 1.226896074359735, 'xsmm_local_avg': 101.4866458333333, 'xsmm_local_best': 101.13, 'xsmm_upstream_avg': 124.45333333333338, 'xsmm_upstream_best': 124.076}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.091669554475378, 'speedup_best': 1.0964677548835964, 'xsmm_local_avg': 195.3254375, 'xsmm_local_best': 194.324, 'xsmm_upstream_avg': 213.2308333333333, 'xsmm_upstream_best': 213.07}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.1191586137984415, 'speedup_best': 1.1192920897512817, 'xsmm_local_avg': 353.98231250000003, 'xsmm_local_best': 351.683, 'xsmm_upstream_avg': 396.1623541666668, 'xsmm_upstream_best': 393.636}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.1158305742940826, 'speedup_best': 1.1187551464223127, 'xsmm_local_avg': 237.73497916666668, 'xsmm_local_best': 236.815, 'xsmm_upstream_avg': 265.27195833333343, 'xsmm_upstream_best': 264.938}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m0.txt', 'speedup_avg': 1.250490026075264, 'speedup_best': 1.2516633520159104, 'xsmm_local_avg': 110.95285416666665, 'xsmm_local_best': 110.62, 'xsmm_upstream_avg': 138.74543749999995, 'xsmm_upstream_best': 138.459}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m3.txt', 'speedup_avg': 1.2272985025302243, 'speedup_best': 1.2272310377814377, 'xsmm_local_avg': 101.62141666666668, 'xsmm_local_best': 101.399, 'xsmm_upstream_avg': 124.71981249999999, 'xsmm_upstream_best': 124.44}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m6.txt', 'speedup_avg': 1.092306844648397, 'speedup_best': 1.095722783689768, 'xsmm_local_avg': 195.1074166666666, 'xsmm_local_best': 194.332, 'xsmm_upstream_avg': 213.11716666666666, 'xsmm_upstream_best': 212.934}
{'a_cols': 648, 'a_nonzero': 3888, 'a_rows': 216, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m132.txt', 'speedup_avg': 1.0701550938774866, 'speedup_best': 1.0811345713301033, 'xsmm_local_avg': 400.24683333333337, 'xsmm_local_best': 394.616, 'xsmm_upstream_avg': 428.3261875000001, 'xsmm_upstream_best': 426.633}
{'a_cols': 216, 'a_nonzero': 3888, 'a_rows': 648, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m460.txt', 'speedup_avg': 1.1255037576722093, 'speedup_best': 1.1271477945678932, 'xsmm_local_avg': 243.90654166666664, 'xsmm_local_best': 243.331, 'xsmm_upstream_avg': 274.5177291666666, 'xsmm_upstream_best': 274.27}
{'a_cols': 343, 'a_nonzero': 294, 'a_rows': 294, 'a_size': 100842, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0029154518950437317, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.04200183593573, 'speedup_best': 1.0431432464797457, 'xsmm_local_avg': 121.37316666666668, 'xsmm_local_best': 121.085, 'xsmm_upstream_avg': 126.4710625, 'xsmm_upstream_best': 126.309}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.2343953032580088, 'speedup_best': 1.2343752917089321, 'xsmm_local_avg': 161.17910416666663, 'xsmm_local_best': 160.691, 'xsmm_upstream_avg': 198.95872916666667, 'xsmm_upstream_best': 198.353}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0344844457113473, 'speedup_best': 1.0357019515653119, 'xsmm_local_avg': 330.85931250000004, 'xsmm_local_best': 330.094, 'xsmm_upstream_avg': 342.26881249999997, 'xsmm_upstream_best': 341.879}
{'a_cols': 1029, 'a_nonzero': 6468, 'a_rows': 343, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.070266346301569, 'speedup_best': 1.0670065263939936, 'xsmm_local_avg': 669.0803749999999, 'xsmm_local_best': 662.234, 'xsmm_upstream_avg': 716.0942083333335, 'xsmm_upstream_best': 706.608}
{'a_cols': 343, 'a_nonzero': 6468, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.1860152588625397, 'speedup_best': 1.191634511963054, 'xsmm_local_avg': 535.5030000000002, 'xsmm_local_best': 531.804, 'xsmm_upstream_avg': 635.1147291666667, 'xsmm_upstream_best': 633.716}
{'a_cols': 343, 'a_nonzero': 2058, 'a_rows': 294, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m0.txt', 'speedup_avg': 1.2921131432972814, 'speedup_best': 1.2913331595994193, 'xsmm_local_avg': 269.4496041666667, 'xsmm_local_best': 268.61, 'xsmm_upstream_avg': 348.15937499999995, 'xsmm_upstream_best': 346.865}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m3.txt', 'speedup_avg': 1.2310052623678054, 'speedup_best': 1.2316564723505181, 'xsmm_local_avg': 161.12439583333332, 'xsmm_local_best': 160.22, 'xsmm_upstream_avg': 198.3449791666666, 'xsmm_upstream_best': 197.336}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m6.txt', 'speedup_avg': 1.0377718873169848, 'speedup_best': 1.0390453689353658, 'xsmm_local_avg': 330.9179583333334, 'xsmm_local_best': 329.71900000000005, 'xsmm_upstream_avg': 343.4173541666667, 'xsmm_upstream_best': 342.59299999999996}
{'a_cols': 1029, 'a_nonzero': 7056, 'a_rows': 343, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m132.txt', 'speedup_avg': 1.0859320463416238, 'speedup_best': 1.08032848406622, 'xsmm_local_avg': 712.2035000000001, 'xsmm_local_best': 703.4739999999999, 'xsmm_upstream_avg': 773.4046041666667, 'xsmm_upstream_best': 759.983}
{'a_cols': 343, 'a_nonzero': 7056, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m460.txt', 'speedup_avg': 1.21595116153331, 'speedup_best': 1.2246652054872254, 'xsmm_local_avg': 569.5408124999998, 'xsmm_local_best': 563.928, 'xsmm_upstream_avg': 692.5338125, 'xsmm_upstream_best': 690.623}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m0.txt', 'speedup_avg': 0.9957372250296471, 'speedup_best': 1.1285976729944887, 'xsmm_local_avg': 1.9500208333333333, 'xsmm_local_best': 1.633, 'xsmm_upstream_avg': 1.9417083333333334, 'xsmm_upstream_best': 1.843}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m3.txt', 'speedup_avg': 0.9674585843991661, 'speedup_best': 1.1929133858267715, 'xsmm_local_avg': 1.2688958333333333, 'xsmm_local_best': 1.016, 'xsmm_upstream_avg': 1.2276041666666668, 'xsmm_upstream_best': 1.212}
