{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m0.txt', 'speedup_avg': 0.9942101114500522, 'speedup_best': 0.9964102564102564, 'xsmm_local_avg': 5.8938958333333344, 'xsmm_local_best': 5.85, 'xsmm_upstream_avg': 5.859770833333333, 'xsmm_upstream_best': 5.829}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.8739420056577768, 'speedup_best': 0.8683377008089325, 'xsmm_local_avg': 44.03231249999999, 'xsmm_local_best': 43.885, 'xsmm_upstream_avg': 38.481687499999985, 'xsmm_upstream_best': 38.107}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 0.944242678018936, 'speedup_best': 0.9460732984293194, 'xsmm_local_avg': 67.16718750000001, 'xsmm_local_best': 66.85, 'xsmm_upstream_avg': 63.422125000000015, 'xsmm_upstream_best': 63.245}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 0.8365313074595733, 'speedup_best': 0.8394569125177035, 'xsmm_local_avg': 74.14633333333335, 'xsmm_local_best': 73.432, 'xsmm_upstream_avg': 62.025729166666686, 'xsmm_upstream_best': 61.643}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0421796623995534, 'speedup_best': 1.0407144461142492, 'xsmm_local_avg': 58.229583333333345, 'xsmm_local_best': 57.891, 'xsmm_upstream_avg': 60.68568750000001, 'xsmm_upstream_best': 60.248}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m0.txt', 'speedup_avg': 1.0389136413340296, 'speedup_best': 1.0383914933615321, 'xsmm_local_avg': 34.255874999999996, 'xsmm_local_best': 34.044, 'xsmm_upstream_avg': 35.588895833333346, 'xsmm_upstream_best': 35.351}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m3.txt', 'speedup_avg': 0.9022270092123894, 'speedup_best': 0.8990499639961905, 'xsmm_local_avg': 43.28862499999999, 'xsmm_local_best': 43.051, 'xsmm_upstream_avg': 39.05616666666666, 'xsmm_upstream_best': 38.705}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m6.txt', 'speedup_avg': 0.9425700257861195, 'speedup_best': 0.9431008051913261, 'xsmm_local_avg': 67.59935416666666, 'xsmm_local_best': 67.189, 'xsmm_upstream_avg': 63.71712500000002, 'xsmm_upstream_best': 63.366}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m132.txt', 'speedup_avg': 0.801364025076245, 'speedup_best': 0.8017650032103387, 'xsmm_local_avg': 73.64539583333335, 'xsmm_local_best': 73.201, 'xsmm_upstream_avg': 59.01677083333334, 'xsmm_upstream_best': 58.69}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m460.txt', 'speedup_avg': 1.0309429286706309, 'speedup_best': 1.0311559126370244, 'xsmm_local_avg': 60.63245833333335, 'xsmm_local_best': 60.117, 'xsmm_upstream_avg': 62.508604166666686, 'xsmm_upstream_best': 61.99}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.005525062702192, 'speedup_best': 1.0046763935652825, 'xsmm_local_avg': 59.03402083333333, 'xsmm_local_best': 58.806, 'xsmm_upstream_avg': 59.360187500000016, 'xsmm_upstream_best': 59.081}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.8174400713533146, 'speedup_best': 0.8170782212558886, 'xsmm_local_avg': 77.82866666666666, 'xsmm_local_best': 77.268, 'xsmm_upstream_avg': 63.620270833333336, 'xsmm_upstream_best': 63.134}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 0.9519344772432671, 'speedup_best': 0.9511994674512446, 'xsmm_local_avg': 122.03393749999992, 'xsmm_local_best': 121.679, 'xsmm_upstream_avg': 116.16831249999996, 'xsmm_upstream_best': 115.741}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.0105481048401914, 'speedup_best': 1.0091237840601763, 'xsmm_local_avg': 163.258, 'xsmm_local_best': 162.323, 'xsmm_upstream_avg': 164.98006249999997, 'xsmm_upstream_best': 163.804}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 0.9563017858512552, 'speedup_best': 0.9593961250383263, 'xsmm_local_avg': 137.97808333333333, 'xsmm_local_best': 136.98199999999997, 'xsmm_upstream_avg': 131.94868749999998, 'xsmm_upstream_best': 131.42}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m0.txt', 'speedup_avg': 0.9760464112353654, 'speedup_best': 0.977026003534461, 'xsmm_local_avg': 67.51597916666664, 'xsmm_local_best': 67.337, 'xsmm_upstream_avg': 65.89872916666667, 'xsmm_upstream_best': 65.79}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m3.txt', 'speedup_avg': 0.8183738137249654, 'speedup_best': 0.8177206411178465, 'xsmm_local_avg': 78.2451875, 'xsmm_local_best': 77.864, 'xsmm_upstream_avg': 64.0338125, 'xsmm_upstream_best': 63.671}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m6.txt', 'speedup_avg': 0.9483338678528648, 'speedup_best': 0.9482465601202732, 'xsmm_local_avg': 122.83877083333333, 'xsmm_local_best': 122.388, 'xsmm_upstream_avg': 116.49216666666666, 'xsmm_upstream_best': 116.054}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m132.txt', 'speedup_avg': 0.9731380741356067, 'speedup_best': 0.9739925693055159, 'xsmm_local_avg': 165.72558333333333, 'xsmm_local_best': 164.45299999999997, 'xsmm_upstream_avg': 161.273875, 'xsmm_upstream_best': 160.176}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m460.txt', 'speedup_avg': 0.9566026995230927, 'speedup_best': 0.9580819398954205, 'xsmm_local_avg': 139.98614583333335, 'xsmm_local_best': 139.224, 'xsmm_upstream_avg': 133.91112500000003, 'xsmm_upstream_best': 133.388}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.01094879319599, 'speedup_best': 1.0116229208512943, 'xsmm_local_avg': 89.0014375, 'xsmm_local_best': 88.618, 'xsmm_upstream_avg': 89.97589583333333, 'xsmm_upstream_best': 89.648}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.9085153113251081, 'speedup_best': 0.9110919063828287, 'xsmm_local_avg': 114.2060416666667, 'xsmm_local_best': 113.398, 'xsmm_upstream_avg': 103.75793749999997, 'xsmm_upstream_best': 103.316}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 0.9641822351676509, 'speedup_best': 0.9640396596446147, 'xsmm_local_avg': 206.88697916666672, 'xsmm_local_best': 206.255, 'xsmm_upstream_avg': 199.47674999999995, 'xsmm_upstream_best': 198.838}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.1092088951392471, 'speedup_best': 1.100341603890318, 'xsmm_local_avg': 360.69043750000014, 'xsmm_local_best': 358.017, 'xsmm_upstream_avg': 400.0810416666668, 'xsmm_upstream_best': 393.941}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 0.9461827158464029, 'speedup_best': 0.9458983133429002, 'xsmm_local_avg': 263.5627083333333, 'xsmm_local_best': 262.709, 'xsmm_upstream_avg': 249.3784791666667, 'xsmm_upstream_best': 248.49599999999998}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m0.txt', 'speedup_avg': 1.0378485747628001, 'speedup_best': 1.0384016265761555, 'xsmm_local_avg': 122.55635416666668, 'xsmm_local_best': 121.974, 'xsmm_upstream_avg': 127.19493749999998, 'xsmm_upstream_best': 126.658}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m3.txt', 'speedup_avg': 0.9134021682297158, 'speedup_best': 0.9142993470173981, 'xsmm_local_avg': 113.87554166666666, 'xsmm_local_best': 113.173, 'xsmm_upstream_avg': 104.01416666666667, 'xsmm_upstream_best': 103.474}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m6.txt', 'speedup_avg': 0.9614174040098453, 'speedup_best': 0.9627904039177202, 'xsmm_local_avg': 206.73181249999993, 'xsmm_local_best': 205.834, 'xsmm_upstream_avg': 198.75556250000002, 'xsmm_upstream_best': 198.175}
{'a_cols': 648, 'a_nonzero': 3888, 'a_rows': 216, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m132.txt', 'speedup_avg': 1.0439074498447127, 'speedup_best': 1.0467452373182768, 'xsmm_local_avg': 401.24549999999994, 'xsmm_local_best': 395.313, 'xsmm_upstream_avg': 418.8631666666666, 'xsmm_upstream_best': 413.792}
{'a_cols': 216, 'a_nonzero': 3888, 'a_rows': 648, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m460.txt', 'speedup_avg': 0.9509696212243695, 'speedup_best': 0.9518239743637515, 'xsmm_local_avg': 269.5769166666666, 'xsmm_local_best': 268.37, 'xsmm_upstream_avg': 256.35945833333335, 'xsmm_upstream_best': 255.441}
{'a_cols': 343, 'a_nonzero': 294, 'a_rows': 294, 'a_size': 100842, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0029154518950437317, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0218123668587877, 'speedup_best': 1.0286033591940524, 'xsmm_local_avg': 124.76962499999998, 'xsmm_local_best': 123.482, 'xsmm_upstream_avg': 127.49114583333336, 'xsmm_upstream_best': 127.014}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.9629972656874919, 'speedup_best': 0.9558016927514302, 'xsmm_local_avg': 170.59437500000004, 'xsmm_local_best': 169.192, 'xsmm_upstream_avg': 164.28191666666666, 'xsmm_upstream_best': 161.714}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0233822367034329, 'speedup_best': 1.0240048695317883, 'xsmm_local_avg': 314.20664583333337, 'xsmm_local_best': 312.145, 'xsmm_upstream_avg': 321.55350000000004, 'xsmm_upstream_best': 319.63800000000003}
{'a_cols': 1029, 'a_nonzero': 6468, 'a_rows': 343, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.0351041615386967, 'speedup_best': 1.0260779788472076, 'xsmm_local_avg': 669.9199791666666, 'xsmm_local_best': 662.5129999999999, 'xsmm_upstream_avg': 693.4369583333336, 'xsmm_upstream_best': 679.79}
{'a_cols': 343, 'a_nonzero': 6468, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0053571443929379, 'speedup_best': 1.0047427062925955, 'xsmm_local_avg': 532.917625, 'xsmm_local_best': 528.812, 'xsmm_upstream_avg': 535.7725416666666, 'xsmm_upstream_best': 531.32}
{'a_cols': 343, 'a_nonzero': 2058, 'a_rows': 294, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m0.txt', 'speedup_avg': 1.1164522116704667, 'speedup_best': 1.1109897403804214, 'xsmm_local_avg': 264.6566666666666, 'xsmm_local_best': 263.655, 'xsmm_upstream_avg': 295.4765208333334, 'xsmm_upstream_best': 292.918}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m3.txt', 'speedup_avg': 0.9635597731972794, 'speedup_best': 0.9626460001469184, 'xsmm_local_avg': 164.39764583333334, 'xsmm_local_best': 163.356, 'xsmm_upstream_avg': 158.40695833333334, 'xsmm_upstream_best': 157.254}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m6.txt', 'speedup_avg': 1.0233695154011804, 'speedup_best': 1.0232265702492562, 'xsmm_local_avg': 313.6529166666666, 'xsmm_local_best': 312.53, 'xsmm_upstream_avg': 320.9828333333334, 'xsmm_upstream_best': 319.789}
{'a_cols': 1029, 'a_nonzero': 7056, 'a_rows': 343, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m132.txt', 'speedup_avg': 1.0197602296230082, 'speedup_best': 1.0159182849047264, 'xsmm_local_avg': 714.6351249999999, 'xsmm_local_best': 703.028, 'xsmm_upstream_avg': 728.756479166667, 'xsmm_upstream_best': 714.219}
{'a_cols': 343, 'a_nonzero': 7056, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m460.txt', 'speedup_avg': 1.0264429338284786, 'speedup_best': 1.01875956098282, 'xsmm_local_avg': 564.9185625000001, 'xsmm_local_best': 561.527, 'xsmm_upstream_avg': 579.8566666666669, 'xsmm_upstream_best': 572.061}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m0.txt', 'speedup_avg': 1.0081086537167467, 'speedup_best': 1.0825526932084308, 'xsmm_local_avg': 1.8575833333333334, 'xsmm_local_best': 1.708, 'xsmm_upstream_avg': 1.8726458333333336, 'xsmm_upstream_best': 1.849}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m3.txt', 'speedup_avg': 1.0391006316393911, 'speedup_best': 1.0343915343915344, 'xsmm_local_avg': 1.1610000000000003, 'xsmm_local_best': 1.134, 'xsmm_upstream_avg': 1.2063958333333333, 'xsmm_upstream_best': 1.173}
