{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m0.txt', 'speedup_avg': 0.9898164253269738, 'speedup_best': 1.0309297218155198, 'xsmm_local_avg': 5.857062499999999, 'xsmm_local_best': 5.464, 'xsmm_upstream_avg': 5.797416666666667, 'xsmm_upstream_best': 5.633}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m3.txt', 'speedup_avg': 0.6703954565647511, 'speedup_best': 0.6825583101070852, 'xsmm_local_avg': 21.290791666666667, 'xsmm_local_best': 20.451, 'xsmm_upstream_avg': 14.273249999999999, 'xsmm_upstream_best': 13.959}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m6.txt', 'speedup_avg': 0.9367946870149988, 'speedup_best': 0.9146509156822301, 'xsmm_local_avg': 32.36410416666667, 'xsmm_local_best': 31.998, 'xsmm_upstream_avg': 30.318520833333324, 'xsmm_upstream_best': 29.267}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m132.txt', 'speedup_avg': 0.929210575044866, 'speedup_best': 0.9368163598070521, 'xsmm_local_avg': 29.927374999999987, 'xsmm_local_best': 29.438, 'xsmm_upstream_avg': 27.808833333333336, 'xsmm_upstream_best': 27.578}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m460.txt', 'speedup_avg': 1.0090991149601636, 'speedup_best': 1.0068949977467327, 'xsmm_local_avg': 22.3648125, 'xsmm_local_best': 22.19, 'xsmm_upstream_avg': 22.5683125, 'xsmm_upstream_best': 22.343}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 0.9788344985063611, 'speedup_best': 0.9790211775393176, 'xsmm_local_avg': 35.5186875, 'xsmm_local_best': 35.226, 'xsmm_upstream_avg': 34.76691666666665, 'xsmm_upstream_best': 34.487}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.8639327437120342, 'speedup_best': 0.8559903094574212, 'xsmm_local_avg': 43.9265, 'xsmm_local_best': 43.754, 'xsmm_upstream_avg': 37.94954166666667, 'xsmm_upstream_best': 37.453}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 0.9578883536553219, 'speedup_best': 0.957701540158936, 'xsmm_local_avg': 67.16520833333333, 'xsmm_local_best': 67.071, 'xsmm_upstream_avg': 64.33677083333336, 'xsmm_upstream_best': 64.234}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 0.8235053944024083, 'speedup_best': 0.8227252383600286, 'xsmm_local_avg': 73.88445833333334, 'xsmm_local_best': 73.733, 'xsmm_upstream_avg': 60.84424999999998, 'xsmm_upstream_best': 60.662}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0295277464394679, 'speedup_best': 1.0260711856721831, 'xsmm_local_avg': 57.55956249999998, 'xsmm_local_best': 57.343, 'xsmm_upstream_avg': 59.25916666666668, 'xsmm_upstream_best': 58.838}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m0.txt', 'speedup_avg': 1.006966948567123, 'speedup_best': 1.0056589681718948, 'xsmm_local_avg': 34.95372916666667, 'xsmm_local_best': 34.812, 'xsmm_upstream_avg': 35.19724999999999, 'xsmm_upstream_best': 35.009}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m3.txt', 'speedup_avg': 0.877004632136197, 'speedup_best': 0.8697688437550718, 'xsmm_local_avg': 43.28906249999999, 'xsmm_local_best': 43.131, 'xsmm_upstream_avg': 37.964708333333334, 'xsmm_upstream_best': 37.514}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m6.txt', 'speedup_avg': 0.9580894635819791, 'speedup_best': 0.9574891515786323, 'xsmm_local_avg': 66.94716666666665, 'xsmm_local_best': 66.83, 'xsmm_upstream_avg': 64.141375, 'xsmm_upstream_best': 63.989}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m132.txt', 'speedup_avg': 0.7889555143851956, 'speedup_best': 0.789755914590945, 'xsmm_local_avg': 72.24947916666667, 'xsmm_local_best': 71.983, 'xsmm_upstream_avg': 57.00162499999998, 'xsmm_upstream_best': 56.849}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m460.txt', 'speedup_avg': 1.0426255611936341, 'speedup_best': 1.0390262096090597, 'xsmm_local_avg': 59.21622916666666, 'xsmm_local_best': 58.986, 'xsmm_upstream_avg': 61.74035416666667, 'xsmm_upstream_best': 61.288}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 0.9893771376004852, 'speedup_best': 0.9893206360003401, 'xsmm_local_avg': 58.927541666666656, 'xsmm_local_best': 58.805, 'xsmm_upstream_avg': 58.30156249999998, 'xsmm_upstream_best': 58.177}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.8187317183451774, 'speedup_best': 0.8185615763546799, 'xsmm_local_avg': 76.30172916666668, 'xsmm_local_best': 76.125, 'xsmm_upstream_avg': 62.47064583333335, 'xsmm_upstream_best': 62.313}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 0.9522023368829866, 'speedup_best': 0.9520957102470602, 'xsmm_local_avg': 122.20872916666666, 'xsmm_local_best': 122.035, 'xsmm_upstream_avg': 116.3674375, 'xsmm_upstream_best': 116.189}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 0.9519674043083549, 'speedup_best': 0.9481336605347158, 'xsmm_local_avg': 163.4111666666667, 'xsmm_local_best': 162.591, 'xsmm_upstream_avg': 155.56210416666667, 'xsmm_upstream_best': 154.158}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 0.9541146032599838, 'speedup_best': 0.9599774066005001, 'xsmm_local_avg': 137.4942708333334, 'xsmm_local_best': 136.323, 'xsmm_upstream_avg': 131.18529166666664, 'xsmm_upstream_best': 130.867}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m0.txt', 'speedup_avg': 0.9815690520225581, 'speedup_best': 0.9817239085741927, 'xsmm_local_avg': 66.29135416666668, 'xsmm_local_best': 66.152, 'xsmm_upstream_avg': 65.06954166666667, 'xsmm_upstream_best': 64.943}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m3.txt', 'speedup_avg': 0.8211966942475072, 'speedup_best': 0.821283948663158, 'xsmm_local_avg': 75.98118750000002, 'xsmm_local_best': 75.813, 'xsmm_upstream_avg': 62.39550000000003, 'xsmm_upstream_best': 62.264}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m6.txt', 'speedup_avg': 0.9521253961607727, 'speedup_best': 0.9523528882122306, 'xsmm_local_avg': 122.39874999999996, 'xsmm_local_best': 122.169, 'xsmm_upstream_avg': 116.53895833333335, 'xsmm_upstream_best': 116.348}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m132.txt', 'speedup_avg': 0.9541751173317876, 'speedup_best': 0.956722321223448, 'xsmm_local_avg': 162.32902083333332, 'xsmm_local_best': 161.053, 'xsmm_upstream_avg': 154.89031250000002, 'xsmm_upstream_best': 154.08299999999997}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m460.txt', 'speedup_avg': 0.951752737769909, 'speedup_best': 0.9534006763138729, 'xsmm_local_avg': 139.373625, 'xsmm_local_best': 138.693, 'xsmm_upstream_avg': 132.64922916666663, 'xsmm_upstream_best': 132.23}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0081402442500889, 'speedup_best': 1.0089368364513216, 'xsmm_local_avg': 87.69699999999999, 'xsmm_local_best': 87.503, 'xsmm_upstream_avg': 88.41087500000003, 'xsmm_upstream_best': 88.285}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.9112232710775, 'speedup_best': 0.9113630277604212, 'xsmm_local_avg': 112.26525, 'xsmm_local_best': 112.03, 'xsmm_upstream_avg': 102.29870833333331, 'xsmm_upstream_best': 102.1}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 0.9414845777328258, 'speedup_best': 0.9412072270957996, 'xsmm_local_avg': 206.7613749999999, 'xsmm_local_best': 206.556, 'xsmm_upstream_avg': 194.66264583333336, 'xsmm_upstream_best': 194.412}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.086728376071937, 'speedup_best': 1.0728575894905081, 'xsmm_local_avg': 344.0228333333334, 'xsmm_local_best': 342.243, 'xsmm_upstream_avg': 373.85937500000006, 'xsmm_upstream_best': 367.178}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 0.9492995720903222, 'speedup_best': 0.9501042986645871, 'xsmm_local_avg': 257.1999166666667, 'xsmm_local_best': 256.475, 'xsmm_upstream_avg': 244.15977083333323, 'xsmm_upstream_best': 243.678}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m0.txt', 'speedup_avg': 0.9980329111293279, 'speedup_best': 0.9981058982841666, 'xsmm_local_avg': 116.8816875, 'xsmm_local_best': 116.678, 'xsmm_upstream_avg': 116.65177083333337, 'xsmm_upstream_best': 116.457}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m3.txt', 'speedup_avg': 0.9094377934988502, 'speedup_best': 0.9103927292855166, 'xsmm_local_avg': 112.32564583333335, 'xsmm_local_best': 112.011, 'xsmm_upstream_avg': 102.1531875, 'xsmm_upstream_best': 101.974}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m6.txt', 'speedup_avg': 0.9372493899074448, 'speedup_best': 0.9376483383685801, 'xsmm_local_avg': 207.16631250000003, 'xsmm_local_best': 206.875, 'xsmm_upstream_avg': 194.16650000000007, 'xsmm_upstream_best': 193.976}
{'a_cols': 648, 'a_nonzero': 3888, 'a_rows': 216, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m132.txt', 'speedup_avg': 1.1141743907955963, 'speedup_best': 1.101503137980495, 'xsmm_local_avg': 377.34837500000003, 'xsmm_local_best': 375.082, 'xsmm_upstream_avg': 420.4318958333333, 'xsmm_upstream_best': 413.154}
{'a_cols': 216, 'a_nonzero': 3888, 'a_rows': 648, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m460.txt', 'speedup_avg': 0.9501492026461719, 'speedup_best': 0.9503529546802365, 'xsmm_local_avg': 261.9759166666667, 'xsmm_local_best': 261.365, 'xsmm_upstream_avg': 248.91620833333334, 'xsmm_upstream_best': 248.389}
{'a_cols': 343, 'a_nonzero': 294, 'a_rows': 294, 'a_size': 100842, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0029154518950437317, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0152919249967087, 'speedup_best': 1.014613522619476, 'xsmm_local_avg': 122.46795833333329, 'xsmm_local_best': 122.284, 'xsmm_upstream_avg': 124.34072916666668, 'xsmm_upstream_best': 124.071}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.98128143201036, 'speedup_best': 0.9824587492118632, 'xsmm_local_avg': 168.61377083333335, 'xsmm_local_best': 168.118, 'xsmm_upstream_avg': 165.45756250000002, 'xsmm_upstream_best': 165.169}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0162636524519217, 'speedup_best': 1.0192632062584606, 'xsmm_local_avg': 325.71225, 'xsmm_local_best': 324.297, 'xsmm_upstream_avg': 331.0095208333334, 'xsmm_upstream_best': 330.544}
{'a_cols': 1029, 'a_nonzero': 6468, 'a_rows': 343, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.0465663659774225, 'speedup_best': 1.026417645790586, 'xsmm_local_avg': 685.2312499999999, 'xsmm_local_best': 681.817, 'xsmm_upstream_avg': 717.1399791666666, 'xsmm_upstream_best': 699.829}
{'a_cols': 343, 'a_nonzero': 6468, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0267735764462955, 'speedup_best': 1.0159414355194436, 'xsmm_local_avg': 558.4875208333333, 'xsmm_local_best': 556.788, 'xsmm_upstream_avg': 573.4402291666667, 'xsmm_upstream_best': 565.664}
{'a_cols': 343, 'a_nonzero': 2058, 'a_rows': 294, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m0.txt', 'speedup_avg': 1.0599085478622805, 'speedup_best': 1.042428959301747, 'xsmm_local_avg': 282.46560416666665, 'xsmm_local_best': 281.388, 'xsmm_upstream_avg': 299.38770833333336, 'xsmm_upstream_best': 293.327}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m3.txt', 'speedup_avg': 0.9728316438388007, 'speedup_best': 0.971062767348436, 'xsmm_local_avg': 169.38210416666666, 'xsmm_local_best': 169.021, 'xsmm_upstream_avg': 164.7802708333333, 'xsmm_upstream_best': 164.13}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m6.txt', 'speedup_avg': 1.0187846332551727, 'speedup_best': 1.0217423503709098, 'xsmm_local_avg': 325.38120833333335, 'xsmm_local_best': 324.068, 'xsmm_upstream_avg': 331.49337499999996, 'xsmm_upstream_best': 331.114}
{'a_cols': 1029, 'a_nonzero': 7056, 'a_rows': 343, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m132.txt', 'speedup_avg': 1.0278478811934588, 'speedup_best': 1.0124215124215123, 'xsmm_local_avg': 730.7243541666666, 'xsmm_local_best': 725.274, 'xsmm_upstream_avg': 751.0734791666667, 'xsmm_upstream_best': 734.283}
{'a_cols': 343, 'a_nonzero': 7056, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m460.txt', 'speedup_avg': 1.0233465626807694, 'speedup_best': 1.0089015241361083, 'xsmm_local_avg': 592.7005624999999, 'xsmm_local_best': 590.236, 'xsmm_upstream_avg': 606.5380833333335, 'xsmm_upstream_best': 595.49}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m0.txt', 'speedup_avg': 1.0094703084307268, 'speedup_best': 1.195012787723785, 'xsmm_local_avg': 1.9358750000000002, 'xsmm_local_best': 1.564, 'xsmm_upstream_avg': 1.9542083333333335, 'xsmm_upstream_best': 1.869}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m3.txt', 'speedup_avg': 1.0600604751619864, 'speedup_best': 1.152014652014652, 'xsmm_local_avg': 1.2057291666666672, 'xsmm_local_best': 1.092, 'xsmm_upstream_avg': 1.278145833333333, 'xsmm_upstream_best': 1.258}
