{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m0.txt', 'speedup_avg': 0.9982194357366769, 'speedup_best': 1.007699037620292, 'xsmm_local_avg': 5.815104166666667, 'xsmm_local_best': 5.715000000000032, 'xsmm_upstream_avg': 5.804749999999999, 'xsmm_upstream_best': 5.759}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m132.txt', 'speedup_avg': 0.7918092940785509, 'speedup_best': 0.7903650207143658, 'xsmm_local_avg': 71.71950000000002, 'xsmm_local_best': 71.448, 'xsmm_upstream_avg': 56.788166666666655, 'xsmm_upstream_best': 56.47}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m460.txt', 'speedup_avg': 1.0418382106703283, 'speedup_best': 1.0398749022673963, 'xsmm_local_avg': 59.0379375, 'xsmm_local_best': 58.834, 'xsmm_upstream_avg': 61.50797916666668, 'xsmm_upstream_best': 61.18}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0014441518291632, 'speedup_best': 1.000843939994144, 'xsmm_local_avg': 58.22333333333335, 'xsmm_local_best': 58.061, 'xsmm_upstream_avg': 58.30741666666666, 'xsmm_upstream_best': 58.11}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.827251431344651, 'speedup_best': 0.8263966554827714, 'xsmm_local_avg': 75.38075000000002, 'xsmm_local_best': 75.108, 'xsmm_upstream_avg': 62.358833333333315, 'xsmm_upstream_best': 62.069}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 0.9517677208215081, 'speedup_best': 0.9518905435775852, 'xsmm_local_avg': 121.68977083333334, 'xsmm_local_best': 121.473, 'xsmm_upstream_avg': 115.82039583333331, 'xsmm_upstream_best': 115.629}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 0.9531164186852771, 'speedup_best': 0.9547204069069724, 'xsmm_local_avg': 162.12854166666662, 'xsmm_local_best': 160.82299999999998, 'xsmm_upstream_avg': 154.527375, 'xsmm_upstream_best': 153.541}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 0.9527258019603814, 'speedup_best': 0.9552537484733892, 'xsmm_local_avg': 137.06516666666667, 'xsmm_local_best': 135.922, 'xsmm_upstream_avg': 130.58552083333333, 'xsmm_upstream_best': 129.84}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m0.txt', 'speedup_avg': 0.9836250088252797, 'speedup_best': 0.9830732129044001, 'xsmm_local_avg': 66.098, 'xsmm_local_best': 65.931, 'xsmm_upstream_avg': 65.01564583333334, 'xsmm_upstream_best': 64.815}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m3.txt', 'speedup_avg': 0.8253888179231484, 'speedup_best': 0.8264417554825437, 'xsmm_local_avg': 75.20256249999998, 'xsmm_local_best': 74.87400000000002, 'xsmm_upstream_avg': 62.07135416666668, 'xsmm_upstream_best': 61.879}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m6.txt', 'speedup_avg': 0.9513455863276133, 'speedup_best': 0.9519595656934007, 'xsmm_local_avg': 121.73441666666669, 'xsmm_local_best': 121.481, 'xsmm_upstream_avg': 115.81150000000001, 'xsmm_upstream_best': 115.645}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m132.txt', 'speedup_avg': 0.974900891296729, 'speedup_best': 0.9735773134176312, 'xsmm_local_avg': 158.17543749999996, 'xsmm_local_best': 157.062, 'xsmm_upstream_avg': 154.205375, 'xsmm_upstream_best': 152.912}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m460.txt', 'speedup_avg': 0.9502123717053487, 'speedup_best': 0.9569240147166607, 'xsmm_local_avg': 139.16735416666674, 'xsmm_local_best': 137.803, 'xsmm_upstream_avg': 132.23854166666663, 'xsmm_upstream_best': 131.867}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0073111458344273, 'speedup_best': 1.0081343780877319, 'xsmm_local_avg': 87.30391666666668, 'xsmm_local_best': 87.038, 'xsmm_upstream_avg': 87.94220833333337, 'xsmm_upstream_best': 87.746}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.9111922084381224, 'speedup_best': 0.9096920257304056, 'xsmm_local_avg': 111.67422916666668, 'xsmm_local_best': 111.308, 'xsmm_upstream_avg': 101.7566875, 'xsmm_upstream_best': 101.256}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 0.9392040678820842, 'speedup_best': 0.9396271417445483, 'xsmm_local_avg': 205.8974791666666, 'xsmm_local_best': 205.44, 'xsmm_upstream_avg': 193.37974999999997, 'xsmm_upstream_best': 193.037}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.1394898779503837, 'speedup_best': 1.1342253002896077, 'xsmm_local_avg': 340.1587916666667, 'xsmm_local_best': 337.008, 'xsmm_upstream_avg': 387.6075, 'xsmm_upstream_best': 382.24300000000005}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 0.9519847852753178, 'speedup_best': 0.9511507365415891, 'xsmm_local_avg': 257.08647916666666, 'xsmm_local_best': 256.401, 'xsmm_upstream_avg': 244.74241666666663, 'xsmm_upstream_best': 243.876}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m0.txt', 'speedup_avg': 1.01823483476202, 'speedup_best': 1.017659324346356, 'xsmm_local_avg': 116.85166666666667, 'xsmm_local_best': 116.539, 'xsmm_upstream_avg': 118.98243749999999, 'xsmm_upstream_best': 118.597}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m3.txt', 'speedup_avg': 0.9082950223608447, 'speedup_best': 0.9101010373649311, 'xsmm_local_avg': 111.86779166666668, 'xsmm_local_best': 111.147, 'xsmm_upstream_avg': 101.60895833333332, 'xsmm_upstream_best': 101.155}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m6.txt', 'speedup_avg': 0.9377743656430971, 'speedup_best': 0.9376909694302716, 'xsmm_local_avg': 205.8014375, 'xsmm_local_best': 205.203, 'xsmm_upstream_avg': 192.99531249999998, 'xsmm_upstream_best': 192.41700000000003}
{'a_cols': 648, 'a_nonzero': 3888, 'a_rows': 216, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m132.txt', 'speedup_avg': 1.0818263601706821, 'speedup_best': 1.073844881185873, 'xsmm_local_avg': 377.6368125000001, 'xsmm_local_best': 374.745, 'xsmm_upstream_avg': 408.53745833333346, 'xsmm_upstream_best': 402.418}
{'a_cols': 216, 'a_nonzero': 3888, 'a_rows': 648, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m460.txt', 'speedup_avg': 0.9615294226809732, 'speedup_best': 0.9624105609340944, 'xsmm_local_avg': 260.44958333333335, 'xsmm_local_best': 259.674, 'xsmm_upstream_avg': 250.42993750000002, 'xsmm_upstream_best': 249.913}
{'a_cols': 343, 'a_nonzero': 294, 'a_rows': 294, 'a_size': 100842, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0029154518950437317, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0202510348190206, 'speedup_best': 1.0204961709088207, 'xsmm_local_avg': 121.34770833333333, 'xsmm_local_best': 121.047, 'xsmm_upstream_avg': 123.80512500000002, 'xsmm_upstream_best': 123.528}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.9758500400499012, 'speedup_best': 0.9761313167686952, 'xsmm_local_avg': 167.68143750000004, 'xsmm_local_best': 166.62, 'xsmm_upstream_avg': 163.63193750000005, 'xsmm_upstream_best': 162.643}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0162427705987631, 'speedup_best': 1.0182232841007821, 'xsmm_local_avg': 323.54137499999996, 'xsmm_local_best': 322.28, 'xsmm_upstream_avg': 328.79658333333333, 'xsmm_upstream_best': 328.153}
{'a_cols': 1029, 'a_nonzero': 6468, 'a_rows': 343, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.0603784953636137, 'speedup_best': 1.0198907172654126, 'xsmm_local_avg': 674.0186041666669, 'xsmm_local_best': 666.894, 'xsmm_upstream_avg': 714.7148333333334, 'xsmm_upstream_best': 680.159}
{'a_cols': 343, 'a_nonzero': 6468, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0242566669710567, 'speedup_best': 0.9991144356069472, 'xsmm_local_avg': 552.7896041666667, 'xsmm_local_best': 551.061, 'xsmm_upstream_avg': 566.1984374999997, 'xsmm_upstream_best': 550.573}
{'a_cols': 343, 'a_nonzero': 2058, 'a_rows': 294, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m0.txt', 'speedup_avg': 1.0872393685559312, 'speedup_best': 1.0790528797963552, 'xsmm_local_avg': 278.87399999999997, 'xsmm_local_best': 277.346, 'xsmm_upstream_avg': 303.2027916666667, 'xsmm_upstream_best': 299.27099999999996}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m3.txt', 'speedup_avg': 0.979694825103373, 'speedup_best': 0.9817498077662437, 'xsmm_local_avg': 167.6019791666666, 'xsmm_local_best': 166.464, 'xsmm_upstream_avg': 164.1987916666666, 'xsmm_upstream_best': 163.426}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m6.txt', 'speedup_avg': 1.0209683643106313, 'speedup_best': 1.0206831685012387, 'xsmm_local_avg': 323.34722916666664, 'xsmm_local_best': 322.14599999999996, 'xsmm_upstream_avg': 330.1272916666665, 'xsmm_upstream_best': 328.809}
{'a_cols': 1029, 'a_nonzero': 7056, 'a_rows': 343, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m132.txt', 'speedup_avg': 1.002674223656251, 'speedup_best': 0.9733785396747214, 'xsmm_local_avg': 726.3400833333334, 'xsmm_local_best': 714.649, 'xsmm_upstream_avg': 728.2824791666666, 'xsmm_upstream_best': 695.624}
{'a_cols': 343, 'a_nonzero': 7056, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m460.txt', 'speedup_avg': 1.0354991825303206, 'speedup_best': 1.023169818947253, 'xsmm_local_avg': 586.9483749999998, 'xsmm_local_best': 583.863, 'xsmm_upstream_avg': 607.7845624999999, 'xsmm_upstream_best': 597.391}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m0.txt', 'speedup_avg': 1.0079927319136042, 'speedup_best': 1.1713244228432564, 'xsmm_local_avg': 1.9262291666666673, 'xsmm_local_best': 1.646, 'xsmm_upstream_avg': 1.9416249999999993, 'xsmm_upstream_best': 1.928}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m3.txt', 'speedup_avg': 1.0597737446646076, 'speedup_best': 1.0773860705073086, 'xsmm_local_avg': 1.2007083333333333, 'xsmm_local_best': 1.163, 'xsmm_upstream_avg': 1.2724791666666666, 'xsmm_upstream_best': 1.253}
