{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m0.txt', 'speedup_avg': 0.9937905188184933, 'speedup_best': 1.0520304568527918, 'xsmm_local_avg': 5.864687500000001, 'xsmm_local_best': 5.516, 'xsmm_upstream_avg': 5.828270833333334, 'xsmm_upstream_best': 5.803}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m3.txt', 'speedup_avg': 0.6773281553971767, 'speedup_best': 0.6733154618565133, 'xsmm_local_avg': 22.563687500000004, 'xsmm_local_best': 22.009, 'xsmm_upstream_avg': 15.283020833333337, 'xsmm_upstream_best': 14.819}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m6.txt', 'speedup_avg': 0.88983351023242, 'speedup_best': 0.8753739965044288, 'xsmm_local_avg': 33.93727083333334, 'xsmm_local_best': 33.757, 'xsmm_upstream_avg': 30.198520833333333, 'xsmm_upstream_best': 29.55}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m132.txt', 'speedup_avg': 0.9467637410557455, 'speedup_best': 0.9577675221620904, 'xsmm_local_avg': 30.62370833333333, 'xsmm_local_best': 30.119, 'xsmm_upstream_avg': 28.993416666666672, 'xsmm_upstream_best': 28.847}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m460.txt', 'speedup_avg': 1.0224593304891454, 'speedup_best': 1.0084810070079901, 'xsmm_local_avg': 22.49714583333333, 'xsmm_local_best': 22.403, 'xsmm_upstream_avg': 23.002416666666665, 'xsmm_upstream_best': 22.593}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 0.9784932355375973, 'speedup_best': 0.979778377770278, 'xsmm_local_avg': 35.98770833333332, 'xsmm_local_best': 35.556, 'xsmm_upstream_avg': 35.213729166666674, 'xsmm_upstream_best': 34.837}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.9459533343127938, 'speedup_best': 0.942622231966674, 'xsmm_local_avg': 45.801854166666665, 'xsmm_local_best': 45.61, 'xsmm_upstream_avg': 43.32641666666666, 'xsmm_upstream_best': 42.993}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 0.9502598877729288, 'speedup_best': 0.9501685301498212, 'xsmm_local_avg': 67.49708333333332, 'xsmm_local_best': 67.347, 'xsmm_upstream_avg': 64.13977083333334, 'xsmm_upstream_best': 63.991}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 0.8204712609609905, 'speedup_best': 0.8193706171545507, 'xsmm_local_avg': 80.27045833333332, 'xsmm_local_best': 80.142, 'xsmm_upstream_avg': 65.85960416666664, 'xsmm_upstream_best': 65.666}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.022565944970951, 'speedup_best': 1.021803682022567, 'xsmm_local_avg': 59.17102083333333, 'xsmm_local_best': 58.935, 'xsmm_upstream_avg': 60.506270833333325, 'xsmm_upstream_best': 60.22}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m0.txt', 'speedup_avg': 1.0051041227041366, 'speedup_best': 1.0048914876869448, 'xsmm_local_avg': 35.73908333333332, 'xsmm_local_best': 35.572, 'xsmm_upstream_avg': 35.921500000000016, 'xsmm_upstream_best': 35.746}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m3.txt', 'speedup_avg': 0.9550002606260466, 'speedup_best': 0.9549074568428546, 'xsmm_local_avg': 45.1636875, 'xsmm_local_best': 44.952, 'xsmm_upstream_avg': 43.13133333333332, 'xsmm_upstream_best': 42.925}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m6.txt', 'speedup_avg': 0.9507493873084458, 'speedup_best': 0.9511499376002851, 'xsmm_local_avg': 67.47039583333333, 'xsmm_local_best': 67.308, 'xsmm_upstream_avg': 64.14743749999998, 'xsmm_upstream_best': 64.02}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m132.txt', 'speedup_avg': 0.8424039494673682, 'speedup_best': 0.8422308495956456, 'xsmm_local_avg': 77.69402083333333, 'xsmm_local_best': 77.531, 'xsmm_upstream_avg': 65.44974999999998, 'xsmm_upstream_best': 65.299}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m460.txt', 'speedup_avg': 1.030393674175526, 'speedup_best': 1.027238707113525, 'xsmm_local_avg': 60.656125000000024, 'xsmm_local_best': 60.392, 'xsmm_upstream_avg': 62.4996875, 'xsmm_upstream_best': 62.037}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 0.9962269882674838, 'speedup_best': 0.9957015450745461, 'xsmm_local_avg': 59.2530625, 'xsmm_local_best': 59.091, 'xsmm_upstream_avg': 59.029499999999985, 'xsmm_upstream_best': 58.837}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.8183824036769439, 'speedup_best': 0.8175750975127907, 'xsmm_local_avg': 79.10554166666668, 'xsmm_local_best': 78.964, 'xsmm_upstream_avg': 64.73858333333332, 'xsmm_upstream_best': 64.559}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 0.948522746954078, 'speedup_best': 0.9490631607086442, 'xsmm_local_avg': 123.65574999999997, 'xsmm_local_best': 123.447, 'xsmm_upstream_avg': 117.2902916666667, 'xsmm_upstream_best': 117.15899999999999}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 0.8803860600080883, 'speedup_best': 0.8829050352920514, 'xsmm_local_avg': 183.19474999999997, 'xsmm_local_best': 182.194, 'xsmm_upstream_avg': 161.2821041666667, 'xsmm_upstream_best': 160.86}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 0.9791378972934142, 'speedup_best': 0.980913994428309, 'xsmm_local_avg': 135.83841666666672, 'xsmm_local_best': 134.968, 'xsmm_upstream_avg': 133.0045416666667, 'xsmm_upstream_best': 132.392}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m0.txt', 'speedup_avg': 0.9690978973575005, 'speedup_best': 0.9686260685643783, 'xsmm_local_avg': 68.16620833333336, 'xsmm_local_best': 68.082, 'xsmm_upstream_avg': 66.05972916666668, 'xsmm_upstream_best': 65.946}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m3.txt', 'speedup_avg': 0.8180869254644647, 'speedup_best': 0.8173675075067465, 'xsmm_local_avg': 79.09649999999998, 'xsmm_local_best': 78.929, 'xsmm_upstream_avg': 64.70781250000002, 'xsmm_upstream_best': 64.514}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m6.txt', 'speedup_avg': 0.9536082963123549, 'speedup_best': 0.9532908877743764, 'xsmm_local_avg': 123.00645833333333, 'xsmm_local_best': 122.824, 'xsmm_upstream_avg': 117.29997916666666, 'xsmm_upstream_best': 117.087}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m132.txt', 'speedup_avg': 0.8614349571937268, 'speedup_best': 0.8617287291621564, 'xsmm_local_avg': 185.6109375, 'xsmm_local_best': 184.76, 'xsmm_upstream_avg': 159.89175, 'xsmm_upstream_best': 159.213}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m460.txt', 'speedup_avg': 0.9742602816473536, 'speedup_best': 0.9776864142993563, 'xsmm_local_avg': 138.2550416666667, 'xsmm_local_best': 137.181, 'xsmm_upstream_avg': 134.6963958333333, 'xsmm_upstream_best': 134.12}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0049917722033876, 'speedup_best': 1.002287452814243, 'xsmm_local_avg': 88.86289583333333, 'xsmm_local_best': 88.745, 'xsmm_upstream_avg': 89.30647916666669, 'xsmm_upstream_best': 88.948}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.8796658247037766, 'speedup_best': 0.8806034986884095, 'xsmm_local_avg': 120.1639791666667, 'xsmm_local_best': 119.702, 'xsmm_upstream_avg': 105.7041458333333, 'xsmm_upstream_best': 105.41}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 0.9515465176337811, 'speedup_best': 0.9509829758077268, 'xsmm_local_avg': 209.1782916666666, 'xsmm_local_best': 208.703, 'xsmm_upstream_avg': 199.04287499999998, 'xsmm_upstream_best': 198.473}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.023957240808561, 'speedup_best': 1.0171771939181637, 'xsmm_local_avg': 374.78491666666673, 'xsmm_local_best': 373.111, 'xsmm_upstream_avg': 383.76372916666656, 'xsmm_upstream_best': 379.52}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 0.9597890629459925, 'speedup_best': 0.959878405781348, 'xsmm_local_avg': 267.5008125, 'xsmm_local_best': 266.789, 'xsmm_upstream_avg': 256.74435416666665, 'xsmm_upstream_best': 256.08500000000004}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m0.txt', 'speedup_avg': 1.0267992454641848, 'speedup_best': 1.0274986535354313, 'xsmm_local_avg': 130.4444375, 'xsmm_local_best': 129.97, 'xsmm_upstream_avg': 133.94025, 'xsmm_upstream_best': 133.544}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m3.txt', 'speedup_avg': 0.878886052462846, 'speedup_best': 0.8789692477211258, 'xsmm_local_avg': 120.18743749999997, 'xsmm_local_best': 119.796, 'xsmm_upstream_avg': 105.6310625, 'xsmm_upstream_best': 105.297}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m6.txt', 'speedup_avg': 0.9514994701605198, 'speedup_best': 0.9516222604726539, 'xsmm_local_avg': 208.9272708333333, 'xsmm_local_best': 208.567, 'xsmm_upstream_avg': 198.79418750000005, 'xsmm_upstream_best': 198.477}
{'a_cols': 648, 'a_nonzero': 3888, 'a_rows': 216, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m132.txt', 'speedup_avg': 1.0154228714987599, 'speedup_best': 1.0050510381014128, 'xsmm_local_avg': 400.64820833333334, 'xsmm_local_best': 397.938, 'xsmm_upstream_avg': 406.8273541666667, 'xsmm_upstream_best': 399.948}
{'a_cols': 216, 'a_nonzero': 3888, 'a_rows': 648, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m460.txt', 'speedup_avg': 0.9592150834175496, 'speedup_best': 0.9586012367555058, 'xsmm_local_avg': 277.437125, 'xsmm_local_best': 276.53, 'xsmm_upstream_avg': 266.1218750000001, 'xsmm_upstream_best': 265.082}
{'a_cols': 343, 'a_nonzero': 294, 'a_rows': 294, 'a_size': 100842, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0029154518950437317, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0279652626612432, 'speedup_best': 1.027444045137058, 'xsmm_local_avg': 123.41427083333332, 'xsmm_local_best': 123.269, 'xsmm_upstream_avg': 126.8655833333333, 'xsmm_upstream_best': 126.652}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.9527426519161544, 'speedup_best': 0.9550860524704655, 'xsmm_local_avg': 177.3648333333333, 'xsmm_local_best': 176.404, 'xsmm_upstream_avg': 168.9830416666667, 'xsmm_upstream_best': 168.481}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0071731284505174, 'speedup_best': 1.0097082328752034, 'xsmm_local_avg': 328.24183333333343, 'xsmm_local_best': 326.836, 'xsmm_upstream_avg': 330.59635416666674, 'xsmm_upstream_best': 330.009}
{'a_cols': 1029, 'a_nonzero': 6468, 'a_rows': 343, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 0.9892640419145398, 'speedup_best': 0.9707682167081287, 'xsmm_local_avg': 708.9822916666668, 'xsmm_local_best': 705.4649999999999, 'xsmm_upstream_avg': 701.3706874999999, 'xsmm_upstream_best': 684.843}
{'a_cols': 343, 'a_nonzero': 6468, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0331029346289127, 'speedup_best': 1.0212611469458246, 'xsmm_local_avg': 572.0307291666666, 'xsmm_local_best': 567.4200000000001, 'xsmm_upstream_avg': 590.966625, 'xsmm_upstream_best': 579.4839999999999}
{'a_cols': 343, 'a_nonzero': 2058, 'a_rows': 294, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m0.txt', 'speedup_avg': 1.0863609233121523, 'speedup_best': 1.079265028407619, 'xsmm_local_avg': 290.33337500000005, 'xsmm_local_best': 289.535, 'xsmm_upstream_avg': 315.4068333333334, 'xsmm_upstream_best': 312.485}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m3.txt', 'speedup_avg': 0.9528020007305141, 'speedup_best': 0.9536994003423376, 'xsmm_local_avg': 177.44352083333334, 'xsmm_local_best': 176.434, 'xsmm_upstream_avg': 169.06854166666668, 'xsmm_upstream_best': 168.265}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m6.txt', 'speedup_avg': 1.0077222066173885, 'speedup_best': 1.0104371829988121, 'xsmm_local_avg': 328.79472916666674, 'xsmm_local_best': 327.483, 'xsmm_upstream_avg': 331.33375000000007, 'xsmm_upstream_best': 330.901}
{'a_cols': 1029, 'a_nonzero': 7056, 'a_rows': 343, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m132.txt', 'speedup_avg': 0.9852909031471673, 'speedup_best': 0.9657669204575888, 'xsmm_local_avg': 738.5537291666668, 'xsmm_local_best': 731.836, 'xsmm_upstream_avg': 727.6902708333336, 'xsmm_upstream_best': 706.783}
{'a_cols': 343, 'a_nonzero': 7056, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m460.txt', 'speedup_avg': 1.020992728675555, 'speedup_best': 1.0126668264343974, 'xsmm_local_avg': 608.7812291666668, 'xsmm_local_best': 605.0450000000001, 'xsmm_upstream_avg': 621.5612083333334, 'xsmm_upstream_best': 612.7090000000001}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m0.txt', 'speedup_avg': 1.007363052634998, 'speedup_best': 1.119767441860465, 'xsmm_local_avg': 1.9240208333333337, 'xsmm_local_best': 1.72, 'xsmm_upstream_avg': 1.9381874999999995, 'xsmm_upstream_best': 1.926}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m3.txt', 'speedup_avg': 1.0456312202604008, 'speedup_best': 1.141263940520446, 'xsmm_local_avg': 1.195270833333334, 'xsmm_local_best': 1.076, 'xsmm_upstream_avg': 1.2498125, 'xsmm_upstream_best': 1.228}
