{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m0.txt', 'speedup_avg': 1.0034525757117903, 'speedup_best': 1.0431980491203623, 'xsmm_local_avg': 5.997937499999998, 'xsmm_local_best': 5.741, 'xsmm_upstream_avg': 6.018645833333334, 'xsmm_upstream_best': 5.989}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m132.txt', 'speedup_avg': 1.1189682799163758, 'speedup_best': 1.1219075281698896, 'xsmm_local_avg': 178.86472916666665, 'xsmm_local_best': 176.962, 'xsmm_upstream_avg': 200.14395833333342, 'xsmm_upstream_best': 198.535}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m460.txt', 'speedup_avg': 1.0035777522043894, 'speedup_best': 1.0029091057042885, 'xsmm_local_avg': 147.75920833333325, 'xsmm_local_best': 147.468, 'xsmm_upstream_avg': 148.28785416666668, 'xsmm_upstream_best': 147.897}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.014021996549008, 'speedup_best': 1.0131398880717408, 'xsmm_local_avg': 90.1069375, 'xsmm_local_best': 89.879, 'xsmm_upstream_avg': 91.37041666666669, 'xsmm_upstream_best': 91.06}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.014294368783036, 'speedup_best': 1.0149783879783636, 'xsmm_local_avg': 123.80020833333333, 'xsmm_local_best': 123.311, 'xsmm_upstream_avg': 125.56985416666667, 'xsmm_upstream_best': 125.158}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.005899365205884, 'speedup_best': 1.005875865560196, 'xsmm_local_avg': 221.90593750000008, 'xsmm_local_best': 221.244, 'xsmm_upstream_avg': 223.21504166666668, 'xsmm_upstream_best': 222.544}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.1319592763744881, 'speedup_best': 1.1194063843266193, 'xsmm_local_avg': 383.8046458333333, 'xsmm_local_best': 381.99800000000005, 'xsmm_upstream_avg': 434.4512291666667, 'xsmm_upstream_best': 427.611}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0363029947095517, 'speedup_best': 1.035105766444509, 'xsmm_local_avg': 276.79993749999994, 'xsmm_local_best': 276.08, 'xsmm_upstream_avg': 286.8486041666667, 'xsmm_upstream_best': 285.772}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m0.txt', 'speedup_avg': 1.0672072804454433, 'speedup_best': 1.070836891842162, 'xsmm_local_avg': 145.151375, 'xsmm_local_best': 144.021, 'xsmm_upstream_avg': 154.9066041666667, 'xsmm_upstream_best': 154.223}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m3.txt', 'speedup_avg': 1.0136989474666651, 'speedup_best': 1.0138919247115967, 'xsmm_local_avg': 124.1092916666667, 'xsmm_local_best': 123.525, 'xsmm_upstream_avg': 125.80945833333338, 'xsmm_upstream_best': 125.241}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m6.txt', 'speedup_avg': 1.002539714166987, 'speedup_best': 1.0019696662384785, 'xsmm_local_avg': 222.49879166666665, 'xsmm_local_best': 221.865, 'xsmm_upstream_avg': 223.06387499999997, 'xsmm_upstream_best': 222.30200000000002}
{'a_cols': 648, 'a_nonzero': 3888, 'a_rows': 216, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m132.txt', 'speedup_avg': 1.0960385638653125, 'speedup_best': 1.080316225033434, 'xsmm_local_avg': 415.6568124999999, 'xsmm_local_best': 413.50300000000004, 'xsmm_upstream_avg': 455.5758958333334, 'xsmm_upstream_best': 446.71400000000006}
{'a_cols': 216, 'a_nonzero': 3888, 'a_rows': 648, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m460.txt', 'speedup_avg': 1.0399079814505523, 'speedup_best': 1.0382626208754964, 'xsmm_local_avg': 285.90250000000015, 'xsmm_local_best': 285.004, 'xsmm_upstream_avg': 297.3122916666667, 'xsmm_upstream_best': 295.909}
{'a_cols': 343, 'a_nonzero': 294, 'a_rows': 294, 'a_size': 100842, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0029154518950437317, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0259062741112284, 'speedup_best': 1.0278076669825107, 'xsmm_local_avg': 125.09839583333333, 'xsmm_local_best': 124.534, 'xsmm_upstream_avg': 128.3392291666666, 'xsmm_upstream_best': 127.997}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.0757667439127918, 'speedup_best': 1.0738067885117493, 'xsmm_local_avg': 192.94387499999996, 'xsmm_local_best': 191.5, 'xsmm_upstream_avg': 207.5626041666667, 'xsmm_upstream_best': 205.634}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0083146209948124, 'speedup_best': 1.0087365475056984, 'xsmm_local_avg': 347.5128333333333, 'xsmm_local_best': 346.59, 'xsmm_upstream_avg': 350.4022708333334, 'xsmm_upstream_best': 349.618}
{'a_cols': 1029, 'a_nonzero': 6468, 'a_rows': 343, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.0315328295258948, 'speedup_best': 1.017982773444053, 'xsmm_local_avg': 771.0700624999998, 'xsmm_local_best': 763.008, 'xsmm_upstream_avg': 795.3840833333334, 'xsmm_upstream_best': 776.729}
{'a_cols': 343, 'a_nonzero': 6468, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0964635244303718, 'speedup_best': 1.0887866313813364, 'xsmm_local_avg': 619.403166666667, 'xsmm_local_best': 616.309, 'xsmm_upstream_avg': 679.1529791666666, 'xsmm_upstream_best': 671.029}
{'a_cols': 343, 'a_nonzero': 2058, 'a_rows': 294, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m0.txt', 'speedup_avg': 1.1078420180388393, 'speedup_best': 1.1043373245831656, 'xsmm_local_avg': 321.9165, 'xsmm_local_best': 320.451, 'xsmm_upstream_avg': 356.632625, 'xsmm_upstream_best': 353.886}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m3.txt', 'speedup_avg': 1.0682680903132986, 'speedup_best': 1.0631653030702912, 'xsmm_local_avg': 194.18052083333328, 'xsmm_local_best': 193.239, 'xsmm_upstream_avg': 207.43685416666662, 'xsmm_upstream_best': 205.445}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m6.txt', 'speedup_avg': 1.0122357231166508, 'speedup_best': 1.0118465245855164, 'xsmm_local_avg': 346.6574166666666, 'xsmm_local_best': 345.671, 'xsmm_upstream_avg': 350.8990208333334, 'xsmm_upstream_best': 349.766}
{'a_cols': 1029, 'a_nonzero': 7056, 'a_rows': 343, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m132.txt', 'speedup_avg': 1.0683587320177832, 'speedup_best': 1.0538843855974345, 'xsmm_local_avg': 824.8991875000002, 'xsmm_local_best': 814.466, 'xsmm_upstream_avg': 881.2882499999997, 'xsmm_upstream_best': 858.3530000000001}
{'a_cols': 343, 'a_nonzero': 7056, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m460.txt', 'speedup_avg': 1.1252125867540927, 'speedup_best': 1.1132880841466242, 'xsmm_local_avg': 666.8723541666668, 'xsmm_local_best': 664.174, 'xsmm_upstream_avg': 750.3731666666666, 'xsmm_upstream_best': 739.4169999999999}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m0.txt', 'speedup_avg': 0.9972425788251271, 'speedup_best': 1.2550200803212852, 'xsmm_local_avg': 1.9643958333333325, 'xsmm_local_best': 1.494, 'xsmm_upstream_avg': 1.9589791666666672, 'xsmm_upstream_best': 1.875}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m3.txt', 'speedup_avg': 1.0047376153452516, 'speedup_best': 1.095829636202307, 'xsmm_local_avg': 1.2620625, 'xsmm_local_best': 1.127, 'xsmm_upstream_avg': 1.2680416666666667, 'xsmm_upstream_best': 1.235}
