{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m0.txt', 'speedup_avg': 1.0120649816927945, 'speedup_best': 1.037603233175189, 'xsmm_local_avg': 5.860625, 'xsmm_local_best': 5.691, 'xsmm_upstream_avg': 5.931333333333334, 'xsmm_upstream_best': 5.905}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m3.txt', 'speedup_avg': 0.9385014116442437, 'speedup_best': 0.9440754980775952, 'xsmm_local_avg': 20.875479166666665, 'xsmm_local_best': 20.027, 'xsmm_upstream_avg': 19.591666666666665, 'xsmm_upstream_best': 18.907}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m6.txt', 'speedup_avg': 0.9788835353842577, 'speedup_best': 0.9706118001474218, 'xsmm_local_avg': 31.919208333333327, 'xsmm_local_best': 31.203, 'xsmm_upstream_avg': 31.245187499999986, 'xsmm_upstream_best': 30.286}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m132.txt', 'speedup_avg': 0.9271252547837269, 'speedup_best': 0.9277789630893962, 'xsmm_local_avg': 29.201645833333345, 'xsmm_local_best': 28.122, 'xsmm_upstream_avg': 27.073583333333332, 'xsmm_upstream_best': 26.091}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m460.txt', 'speedup_avg': 1.0370666105535284, 'speedup_best': 1.0361741820994674, 'xsmm_local_avg': 22.17741666666667, 'xsmm_local_best': 21.977, 'xsmm_upstream_avg': 22.999458333333333, 'xsmm_upstream_best': 22.772}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 0.9928326255026225, 'speedup_best': 0.9876628418600638, 'xsmm_local_avg': 35.39766666666666, 'xsmm_local_best': 34.773, 'xsmm_upstream_avg': 35.14395833333332, 'xsmm_upstream_best': 34.344}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 0.9536133358343701, 'speedup_best': 0.9463806350087939, 'xsmm_local_avg': 43.98175000000001, 'xsmm_local_best': 43.212, 'xsmm_upstream_avg': 41.94158333333332, 'xsmm_upstream_best': 40.895}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0481208234529937, 'speedup_best': 1.05013367974261, 'xsmm_local_avg': 66.64820833333333, 'xsmm_local_best': 66.203, 'xsmm_upstream_avg': 69.85537500000001, 'xsmm_upstream_best': 69.522}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 0.989653232976639, 'speedup_best': 0.9863671843458134, 'xsmm_local_avg': 74.48985416666663, 'xsmm_local_best': 74.306, 'xsmm_upstream_avg': 73.71912499999999, 'xsmm_upstream_best': 73.293}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.1539427301614875, 'speedup_best': 1.1470105182234336, 'xsmm_local_avg': 57.56375, 'xsmm_local_best': 57.234, 'xsmm_upstream_avg': 66.42527083333333, 'xsmm_upstream_best': 65.648}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m0.txt', 'speedup_avg': 1.1914333575435037, 'speedup_best': 1.173639098597945, 'xsmm_local_avg': 35.48210416666666, 'xsmm_local_best': 35.234, 'xsmm_upstream_avg': 42.274562499999995, 'xsmm_upstream_best': 41.352}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m3.txt', 'speedup_avg': 0.950574549891571, 'speedup_best': 0.9458567644188317, 'xsmm_local_avg': 43.84591666666666, 'xsmm_local_best': 43.034, 'xsmm_upstream_avg': 41.67881249999999, 'xsmm_upstream_best': 40.704}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m6.txt', 'speedup_avg': 1.0486170048938743, 'speedup_best': 1.048522382226498, 'xsmm_local_avg': 66.69477083333334, 'xsmm_local_best': 66.526, 'xsmm_upstream_avg': 69.93727083333333, 'xsmm_upstream_best': 69.754}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m132.txt', 'speedup_avg': 1.0738351634152792, 'speedup_best': 1.0716961016735167, 'xsmm_local_avg': 71.5890833333333, 'xsmm_local_best': 71.287, 'xsmm_upstream_avg': 76.874875, 'xsmm_upstream_best': 76.398}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m460.txt', 'speedup_avg': 1.1378776530394907, 'speedup_best': 1.1333809572405347, 'xsmm_local_avg': 59.07925000000002, 'xsmm_local_best': 58.794, 'xsmm_upstream_avg': 67.22495833333336, 'xsmm_upstream_best': 66.636}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0040929828311291, 'speedup_best': 0.9987273852927013, 'xsmm_local_avg': 58.87108333333334, 'xsmm_local_best': 58.148, 'xsmm_upstream_avg': 59.11204166666665, 'xsmm_upstream_best': 58.074}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.0415710183539735, 'speedup_best': 1.0366773536963376, 'xsmm_local_avg': 75.38104166666669, 'xsmm_local_best': 75.169, 'xsmm_upstream_avg': 78.51470833333333, 'xsmm_upstream_best': 77.926}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0971809124616243, 'speedup_best': 1.0987053817601213, 'xsmm_local_avg': 121.79324999999999, 'xsmm_local_best': 121.503, 'xsmm_upstream_avg': 133.6292291666667, 'xsmm_upstream_best': 133.496}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.1318030706038684, 'speedup_best': 1.1283872081268338, 'xsmm_local_avg': 162.75164583333336, 'xsmm_local_best': 162.228, 'xsmm_upstream_avg': 184.20281249999996, 'xsmm_upstream_best': 183.056}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0418132015219, 'speedup_best': 1.0473379347078275, 'xsmm_local_avg': 136.03608333333335, 'xsmm_local_best': 135.177, 'xsmm_upstream_avg': 141.7241875, 'xsmm_upstream_best': 141.576}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m0.txt', 'speedup_avg': 1.2744236887205531, 'speedup_best': 1.2690409294555396, 'xsmm_local_avg': 65.98358333333333, 'xsmm_local_best': 65.845, 'xsmm_upstream_avg': 84.09104166666667, 'xsmm_upstream_best': 83.56}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m3.txt', 'speedup_avg': 1.0466922555756968, 'speedup_best': 1.0435777680199059, 'xsmm_local_avg': 75.42872916666667, 'xsmm_local_best': 75.153, 'xsmm_upstream_avg': 78.95066666666669, 'xsmm_upstream_best': 78.428}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m6.txt', 'speedup_avg': 1.0942411740633697, 'speedup_best': 1.0949564160073613, 'xsmm_local_avg': 121.92697916666664, 'xsmm_local_best': 121.719, 'xsmm_upstream_avg': 133.41752083333333, 'xsmm_upstream_best': 133.277}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m132.txt', 'speedup_avg': 1.1181670752229245, 'speedup_best': 1.1183112391250458, 'xsmm_local_avg': 170.56164583333333, 'xsmm_local_best': 169.426, 'xsmm_upstream_avg': 190.71641666666665, 'xsmm_upstream_best': 189.471}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m460.txt', 'speedup_avg': 1.0397319926948145, 'speedup_best': 1.0454033143546901, 'xsmm_local_avg': 138.42906249999996, 'xsmm_local_best': 137.523, 'xsmm_upstream_avg': 143.92912499999997, 'xsmm_upstream_best': 143.76700000000005}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0361862142930034, 'speedup_best': 1.03660363977443, 'xsmm_local_avg': 87.58860416666666, 'xsmm_local_best': 87.423, 'xsmm_upstream_avg': 90.75810416666671, 'xsmm_upstream_best': 90.623}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.096838419324385, 'speedup_best': 1.0982851953417145, 'xsmm_local_avg': 112.59004166666669, 'xsmm_local_best': 112.316, 'xsmm_upstream_avg': 123.49308333333333, 'xsmm_upstream_best': 123.355}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0242233721871408, 'speedup_best': 1.0256676586534745, 'xsmm_local_avg': 207.5586666666667, 'xsmm_local_best': 206.992, 'xsmm_upstream_avg': 212.58643750000007, 'xsmm_upstream_best': 212.305}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.1374759767681712, 'speedup_best': 1.1432427621346049, 'xsmm_local_avg': 346.0625833333333, 'xsmm_local_best': 342.677, 'xsmm_upstream_avg': 393.63787499999995, 'xsmm_upstream_best': 391.763}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0387952565227083, 'speedup_best': 1.0416391066187682, 'xsmm_local_avg': 253.45506250000003, 'xsmm_local_best': 252.479, 'xsmm_upstream_avg': 263.2879166666666, 'xsmm_upstream_best': 262.992}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m0.txt', 'speedup_avg': 1.206451363525699, 'speedup_best': 1.2063150846651278, 'xsmm_local_avg': 113.72402083333333, 'xsmm_local_best': 113.506, 'xsmm_upstream_avg': 137.2025, 'xsmm_upstream_best': 136.924}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m3.txt', 'speedup_avg': 1.0973630176967502, 'speedup_best': 1.0993728681068793, 'xsmm_local_avg': 112.95977083333331, 'xsmm_local_best': 112.576, 'xsmm_upstream_avg': 123.95787499999999, 'xsmm_upstream_best': 123.76300000000003}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m6.txt', 'speedup_avg': 1.0283802700499516, 'speedup_best': 1.0293398177705226, 'xsmm_local_avg': 206.958625, 'xsmm_local_best': 206.443, 'xsmm_upstream_avg': 212.8321666666667, 'xsmm_upstream_best': 212.5}
{'a_cols': 648, 'a_nonzero': 3888, 'a_rows': 216, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m132.txt', 'speedup_avg': 1.121881973185612, 'speedup_best': 1.1245107736158084, 'xsmm_local_avg': 379.24291666666664, 'xsmm_local_best': 376.104, 'xsmm_upstream_avg': 425.4657916666666, 'xsmm_upstream_best': 422.933}
{'a_cols': 216, 'a_nonzero': 3888, 'a_rows': 648, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m460.txt', 'speedup_avg': 1.0609416974895147, 'speedup_best': 1.0646700424506788, 'xsmm_local_avg': 257.73404166666666, 'xsmm_local_best': 256.533, 'xsmm_upstream_avg': 273.44079166666666, 'xsmm_upstream_best': 273.123}
{'a_cols': 343, 'a_nonzero': 294, 'a_rows': 294, 'a_size': 100842, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0029154518950437317, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.044538722146184, 'speedup_best': 1.0431593864207045, 'xsmm_local_avg': 120.96356249999998, 'xsmm_local_best': 120.669, 'xsmm_upstream_avg': 126.35112500000002, 'xsmm_upstream_best': 125.877}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.1773371886259785, 'speedup_best': 1.179801880757803, 'xsmm_local_avg': 168.26795833333335, 'xsmm_local_best': 167.273, 'xsmm_upstream_avg': 198.10812499999997, 'xsmm_upstream_best': 197.349}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0509159533489647, 'speedup_best': 1.0552888481953948, 'xsmm_local_avg': 325.255375, 'xsmm_local_best': 323.284, 'xsmm_upstream_avg': 341.81606250000004, 'xsmm_upstream_best': 341.158}
{'a_cols': 1029, 'a_nonzero': 6468, 'a_rows': 343, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 0.1082485757905084, 'speedup_best': 0.11140695932726877, 'xsmm_local_avg': 6860.648000000001, 'xsmm_local_best': 6590.091, 'xsmm_upstream_avg': 742.6553749999999, 'xsmm_upstream_best': 734.182}
{'a_cols': 343, 'a_nonzero': 6468, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 0.10141849295064904, 'speedup_best': 0.10403835654694933, 'xsmm_local_avg': 6296.316979166667, 'xsmm_local_best': 6115.879, 'xsmm_upstream_avg': 638.5629791666665, 'xsmm_upstream_best': 636.286}
{'a_cols': 343, 'a_nonzero': 2058, 'a_rows': 294, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m0.txt', 'speedup_avg': 1.2474998288436105, 'speedup_best': 1.2467817726806258, 'xsmm_local_avg': 279.04547916666667, 'xsmm_local_best': 277.715, 'xsmm_upstream_avg': 348.10918749999996, 'xsmm_upstream_best': 346.25}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m3.txt', 'speedup_avg': 1.17994941690655, 'speedup_best': 1.1797248249511179, 'xsmm_local_avg': 168.12270833333335, 'xsmm_local_best': 167.239, 'xsmm_upstream_avg': 198.37629166666667, 'xsmm_upstream_best': 197.296}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m6.txt', 'speedup_avg': 1.0499260357634805, 'speedup_best': 1.0540784387639388, 'xsmm_local_avg': 325.3120625, 'xsmm_local_best': 323.641, 'xsmm_upstream_avg': 341.5536041666667, 'xsmm_upstream_best': 341.143}
{'a_cols': 1029, 'a_nonzero': 7056, 'a_rows': 343, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m132.txt', 'speedup_avg': 0.10636086360331476, 'speedup_best': 0.10988805681967799, 'xsmm_local_avg': 7112.203479166666, 'xsmm_local_best': 6797.645, 'xsmm_upstream_avg': 756.4601041666664, 'xsmm_upstream_best': 746.98}
{'a_cols': 343, 'a_nonzero': 7056, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m460.txt', 'speedup_avg': 0.10362140897300645, 'speedup_best': 0.10733233563198512, 'xsmm_local_avg': 6755.752208333335, 'xsmm_local_best': 6499.607, 'xsmm_upstream_avg': 700.0405625, 'xsmm_upstream_best': 697.6179999999999}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m0.txt', 'speedup_avg': 1.0089332008295886, 'speedup_best': 1.0890140845070424, 'xsmm_local_avg': 1.9286666666666668, 'xsmm_local_best': 1.775, 'xsmm_upstream_avg': 1.9458958333333334, 'xsmm_upstream_best': 1.933}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m3.txt', 'speedup_avg': 1.0265697153490942, 'speedup_best': 1.0167364016736402, 'xsmm_local_avg': 1.209083333333333, 'xsmm_local_best': 1.195, 'xsmm_upstream_avg': 1.2412083333333337, 'xsmm_upstream_best': 1.215}
