{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'speedup_avg': 1.0017476945852308, 'speedup_best': 1.0037875012458886, 'xsmm_local_avg': 30.3971875, 'xsmm_local_best': 30.099, 'xsmm_upstream_avg': 30.450312499999995, 'xsmm_upstream_best': 30.213}
{'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.3_uniq_16.txt', 'speedup_avg': 0.9906762912855076, 'speedup_best': 0.990426995691697, 'xsmm_local_avg': 221.96550000000002, 'xsmm_local_best': 221.665, 'xsmm_upstream_avg': 219.89595833333337, 'xsmm_upstream_best': 219.543}
{'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.4_uniq_16.txt', 'speedup_avg': 0.9938114354866712, 'speedup_best': 0.9934127273042455, 'xsmm_local_avg': 288.61364583333324, 'xsmm_local_best': 288.435, 'xsmm_upstream_avg': 286.8275416666666, 'xsmm_upstream_best': 286.535}
{'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.5_uniq_16.txt', 'speedup_avg': 0.9947328459300666, 'speedup_best': 0.994204980842912, 'xsmm_local_avg': 355.0818541666667, 'xsmm_local_best': 354.96, 'xsmm_upstream_avg': 353.21158333333324, 'xsmm_upstream_best': 352.903}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 1.0426766497627293, 'speedup_best': 1.0457903284958348, 'xsmm_local_avg': 76.74083333333336, 'xsmm_local_best': 76.348, 'xsmm_upstream_avg': 80.01587500000001, 'xsmm_upstream_best': 79.844}
{'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.15_uniq_16.txt', 'speedup_avg': 0.9824289348939264, 'speedup_best': 0.9828903122498003, 'xsmm_local_avg': 125.22481250000003, 'xsmm_local_best': 124.89999999999998, 'xsmm_upstream_avg': 123.02447916666667, 'xsmm_upstream_best': 122.76300000000003}
{'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.025_uniq_16.txt', 'speedup_avg': 1.0291105165030767, 'speedup_best': 1.0286686861746979, 'xsmm_local_avg': 64.19572916666668, 'xsmm_local_best': 64.042, 'xsmm_upstream_avg': 66.06449999999998, 'xsmm_upstream_best': 65.878}
{'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.25_uniq_16.txt', 'speedup_avg': 0.9973268011834799, 'speedup_best': 0.9973263737548769, 'xsmm_local_avg': 188.26539583333332, 'xsmm_local_best': 188.134, 'xsmm_upstream_avg': 187.76212499999997, 'xsmm_upstream_best': 187.631}
{'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.075_uniq_16.txt', 'speedup_avg': 1.0967144256697956, 'speedup_best': 1.0963236417931503, 'xsmm_local_avg': 85.23116666666667, 'xsmm_local_best': 85.057, 'xsmm_upstream_avg': 93.47424999999997, 'xsmm_upstream_best': 93.25}
{'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.125_uniq_16.txt', 'speedup_avg': 0.9957680575732301, 'speedup_best': 0.9928480898062648, 'xsmm_local_avg': 110.74012500000002, 'xsmm_local_best': 110.46, 'xsmm_upstream_avg': 110.27147916666671, 'xsmm_upstream_best': 109.67}
{'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.1_uniq_64.txt', 'speedup_avg': 1.032906564361552, 'speedup_best': 1.025358062854199, 'xsmm_local_avg': 97.21464583333331, 'xsmm_local_best': 97.05, 'xsmm_upstream_avg': 100.41364583333338, 'xsmm_upstream_best': 99.511}
{'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.01_uniq_64.txt', 'speedup_avg': 1.0128293031971445, 'speedup_best': 1.0126326200323683, 'xsmm_local_avg': 44.60491666666665, 'xsmm_local_best': 44.488, 'xsmm_upstream_avg': 45.17716666666667, 'xsmm_upstream_best': 45.05}
{'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.2_uniq_64.txt', 'speedup_avg': 0.980831546870058, 'speedup_best': 0.9808009128380674, 'xsmm_local_avg': 156.22891666666663, 'xsmm_local_best': 155.997, 'xsmm_upstream_avg': 153.23425000000003, 'xsmm_upstream_best': 153.002}
{'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.3_uniq_64.txt', 'speedup_avg': 0.989461556723618, 'speedup_best': 0.9898798887104436, 'xsmm_local_avg': 221.31470833333324, 'xsmm_local_best': 221.045, 'xsmm_upstream_avg': 218.98239583333338, 'xsmm_upstream_best': 218.808}
{'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.4_uniq_64.txt', 'speedup_avg': 0.993855373282107, 'speedup_best': 0.9943036724680967, 'xsmm_local_avg': 288.93808333333345, 'xsmm_local_best': 288.60699999999997, 'xsmm_upstream_avg': 287.16266666666667, 'xsmm_upstream_best': 286.96299999999997}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 1.0483660844576632, 'speedup_best': 1.0483719105531581, 'xsmm_local_avg': 76.67993750000001, 'xsmm_local_best': 76.47, 'xsmm_upstream_avg': 80.38864583333334, 'xsmm_upstream_best': 80.169}
{'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.5_uniq_64.txt', 'speedup_avg': 0.9945655628911693, 'speedup_best': 0.9944189895078128, 'xsmm_local_avg': 355.56810416666667, 'xsmm_local_best': 355.312, 'xsmm_upstream_avg': 353.63579166666676, 'xsmm_upstream_best': 353.329}
{'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.15_uniq_64.txt', 'speedup_avg': 0.9809717896173384, 'speedup_best': 0.9808963643794123, 'xsmm_local_avg': 125.05664583333335, 'xsmm_local_best': 124.793, 'xsmm_upstream_avg': 122.67704166666668, 'xsmm_upstream_best': 122.409}
{'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.025_uniq_64.txt', 'speedup_avg': 1.0086948631039416, 'speedup_best': 1.0095443876202763, 'xsmm_local_avg': 64.51366666666667, 'xsmm_local_best': 64.331, 'xsmm_upstream_avg': 65.07460416666666, 'xsmm_upstream_best': 64.945}
{'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.25_uniq_64.txt', 'speedup_avg': 0.9951461746386958, 'speedup_best': 0.9948006747947145, 'xsmm_local_avg': 188.09906250000006, 'xsmm_local_best': 187.909, 'xsmm_upstream_avg': 187.18606250000002, 'xsmm_upstream_best': 186.932}
{'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.075_uniq_64.txt', 'speedup_avg': 1.0982118702169847, 'speedup_best': 1.0980312901231633, 'xsmm_local_avg': 84.3234375, 'xsmm_local_best': 84.116, 'xsmm_upstream_avg': 92.60500000000002, 'xsmm_upstream_best': 92.362}
{'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.125_uniq_64.txt', 'speedup_avg': 0.9950536910438942, 'speedup_best': 0.9916757741347905, 'xsmm_local_avg': 110.03154166666666, 'xsmm_local_best': 109.8, 'xsmm_upstream_avg': 109.48729166666669, 'xsmm_upstream_best': 108.886}
{'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_row/q_16/r_32_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 1.0046169985771027, 'speedup_best': 1.0073064089287769, 'xsmm_local_avg': 35.110291666666676, 'xsmm_local_best': 34.764, 'xsmm_upstream_avg': 35.27239583333334, 'xsmm_upstream_best': 35.018}
{'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'synth_mats/vary_row/q_16/r_64_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 1.01193991216268, 'speedup_best': 1.0146293180243495, 'xsmm_local_avg': 50.8658125, 'xsmm_local_best': 50.514999999999986, 'xsmm_upstream_avg': 51.47314583333334, 'xsmm_upstream_best': 51.254}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 1.056765563557029, 'speedup_best': 1.0558194931515914, 'xsmm_local_avg': 75.68629166666668, 'xsmm_local_best': 75.565, 'xsmm_upstream_avg': 79.98266666666667, 'xsmm_upstream_best': 79.783}
{'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_16/r_256_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 0.9835731516966814, 'speedup_best': 0.9843644738285106, 'xsmm_local_avg': 127.95997916666664, 'xsmm_local_best': 127.658, 'xsmm_upstream_avg': 125.85799999999999, 'xsmm_upstream_best': 125.662}
{'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_16/r_512_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 0.984377663131121, 'speedup_best': 0.9848110022811956, 'xsmm_local_avg': 228.81900000000005, 'xsmm_local_best': 228.389, 'xsmm_upstream_avg': 225.2443125, 'xsmm_upstream_best': 224.92}
{'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'synth_mats/vary_row/q_16/r_1024_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 0.9853960148669169, 'speedup_best': 0.9862611906663037, 'xsmm_local_avg': 437.77291666666656, 'xsmm_local_best': 437.08299999999997, 'xsmm_upstream_avg': 431.3796875000001, 'xsmm_upstream_best': 431.078}
{'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_row/q_64/r_32_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 1.0122256095698337, 'speedup_best': 1.0103342388094958, 'xsmm_local_avg': 34.10020833333334, 'xsmm_local_best': 33.868, 'xsmm_upstream_avg': 34.51710416666666, 'xsmm_upstream_best': 34.218}
{'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'synth_mats/vary_row/q_64/r_64_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 1.0377592315296005, 'speedup_best': 1.0404126069977515, 'xsmm_local_avg': 51.0885, 'xsmm_local_best': 50.702, 'xsmm_upstream_avg': 53.0175625, 'xsmm_upstream_best': 52.751}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 1.0505070556415543, 'speedup_best': 1.0521900110288325, 'xsmm_local_avg': 76.40310416666668, 'xsmm_local_best': 76.164, 'xsmm_upstream_avg': 80.26199999999999, 'xsmm_upstream_best': 80.139}
{'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_64/r_256_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 0.9850018189338876, 'speedup_best': 0.9853514323131093, 'xsmm_local_avg': 127.87939583333339, 'xsmm_local_best': 127.521, 'xsmm_upstream_avg': 125.9614375, 'xsmm_upstream_best': 125.653}
{'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_64/r_512_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 0.982961847971874, 'speedup_best': 0.9839509520102853, 'xsmm_local_avg': 229.17195833333335, 'xsmm_local_best': 228.674, 'xsmm_upstream_avg': 225.26729166666667, 'xsmm_upstream_best': 225.004}
{'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'synth_mats/vary_row/q_64/r_1024_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 0.9876594487031057, 'speedup_best': 0.9889428672638024, 'xsmm_local_avg': 435.631875, 'xsmm_local_best': 434.742, 'xsmm_upstream_avg': 430.25593750000024, 'xsmm_upstream_best': 429.935}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_8.txt', 'speedup_avg': 1.044857027978193, 'speedup_best': 1.043436996203651, 'xsmm_local_avg': 77.15160416666667, 'xsmm_local_best': 76.916, 'xsmm_upstream_avg': 80.61239583333331, 'xsmm_upstream_best': 80.257}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 1.0389922282715178, 'speedup_best': 1.0401612693458187, 'xsmm_local_avg': 77.19754166666665, 'xsmm_local_best': 76.89, 'xsmm_upstream_avg': 80.20764583333333, 'xsmm_upstream_best': 79.978}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_24.txt', 'speedup_avg': 1.0544719216346985, 'speedup_best': 1.0584600697436986, 'xsmm_local_avg': 75.8988125, 'xsmm_local_best': 75.419, 'xsmm_upstream_avg': 80.03316666666667, 'xsmm_upstream_best': 79.828}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 31, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_31.txt', 'speedup_avg': 1.016960202540149, 'speedup_best': 1.01815661991888, 'xsmm_local_avg': 78.89793749999998, 'xsmm_local_best': 78.649, 'xsmm_upstream_avg': 80.23606249999999, 'xsmm_upstream_best': 80.077}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 40, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_40.txt', 'speedup_avg': 1.0487604350266289, 'speedup_best': 1.0498973010453054, 'xsmm_local_avg': 76.65239583333332, 'xsmm_local_best': 76.437, 'xsmm_upstream_avg': 80.39, 'xsmm_upstream_best': 80.251}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_48.txt', 'speedup_avg': 1.045811522597917, 'speedup_best': 1.0517461361394278, 'xsmm_local_avg': 76.57416666666667, 'xsmm_local_best': 76.025, 'xsmm_upstream_avg': 80.08214583333333, 'xsmm_upstream_best': 79.959}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 56, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_56.txt', 'speedup_avg': 1.0417039630042069, 'speedup_best': 1.0425620969746117, 'xsmm_local_avg': 76.666375, 'xsmm_local_best': 76.453, 'xsmm_upstream_avg': 79.86366666666666, 'xsmm_upstream_best': 79.707}
