{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m0.txt', 'speedup_avg': 0.9983777532830858, 'speedup_best': 1.0170708576073701, 'xsmm_local_avg': 7.692520833333334, 'xsmm_local_best': 7.381, 'xsmm_upstream_avg': 7.680041666666664, 'xsmm_upstream_best': 7.507}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m3.txt', 'speedup_avg': 0.9989435283145917, 'speedup_best': 0.9991830065359476, 'xsmm_local_avg': 23.545354166666666, 'xsmm_local_best': 23.256, 'xsmm_upstream_avg': 23.52047916666667, 'xsmm_upstream_best': 23.237}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m6.txt', 'speedup_avg': 1.0206964926793751, 'speedup_best': 1.0250069156293224, 'xsmm_local_avg': 36.542020833333346, 'xsmm_local_best': 36.15, 'xsmm_upstream_avg': 37.2983125, 'xsmm_upstream_best': 37.054}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m132.txt', 'speedup_avg': 1.0002769876730933, 'speedup_best': 1.0009956750365598, 'xsmm_local_avg': 32.71806250000001, 'xsmm_local_best': 32.139, 'xsmm_upstream_avg': 32.727125, 'xsmm_upstream_best': 32.171}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m460.txt', 'speedup_avg': 1.0025876661966013, 'speedup_best': 1.0046361620641, 'xsmm_local_avg': 30.07858333333334, 'xsmm_local_best': 29.766, 'xsmm_upstream_avg': 30.15641666666666, 'xsmm_upstream_best': 29.904}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0037118153547844, 'speedup_best': 1.0003386878265919, 'xsmm_local_avg': 41.73047916666666, 'xsmm_local_best': 41.336, 'xsmm_upstream_avg': 41.885375, 'xsmm_upstream_best': 41.35}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.0196610301997246, 'speedup_best': 1.0234902732417794, 'xsmm_local_avg': 50.09910416666668, 'xsmm_local_best': 49.297, 'xsmm_upstream_avg': 51.08410416666666, 'xsmm_upstream_best': 50.455}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0168348703890218, 'speedup_best': 1.01770748687099, 'xsmm_local_avg': 82.86495833333333, 'xsmm_local_best': 82.451, 'xsmm_upstream_avg': 84.2599791666667, 'xsmm_upstream_best': 83.911}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 0.9992740290138059, 'speedup_best': 1.00078302735305, 'xsmm_local_avg': 94.87293749999999, 'xsmm_local_best': 94.505, 'xsmm_upstream_avg': 94.80406249999999, 'xsmm_upstream_best': 94.579}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0158292261804869, 'speedup_best': 1.0144256433812116, 'xsmm_local_avg': 80.93941666666665, 'xsmm_local_best': 80.551, 'xsmm_upstream_avg': 82.22062499999998, 'xsmm_upstream_best': 81.71299999999997}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m0.txt', 'speedup_avg': 1.01391758234469, 'speedup_best': 1.013058031370412, 'xsmm_local_avg': 51.822937500000016, 'xsmm_local_best': 51.386, 'xsmm_upstream_avg': 52.54418749999999, 'xsmm_upstream_best': 52.057}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m3.txt', 'speedup_avg': 1.0045212171577453, 'speedup_best': 1.0055465634992697, 'xsmm_local_avg': 50.99106249999999, 'xsmm_local_best': 50.662, 'xsmm_upstream_avg': 51.22160416666666, 'xsmm_upstream_best': 50.943}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m6.txt', 'speedup_avg': 1.0265238364705684, 'speedup_best': 1.028335605586057, 'xsmm_local_avg': 81.76764583333333, 'xsmm_local_best': 81.417, 'xsmm_upstream_avg': 83.93643750000003, 'xsmm_upstream_best': 83.724}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m132.txt', 'speedup_avg': 1.0369837428679916, 'speedup_best': 1.036581431411117, 'xsmm_local_avg': 96.35258333333333, 'xsmm_local_best': 96.087, 'xsmm_upstream_avg': 99.91606250000005, 'xsmm_upstream_best': 99.602}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m460.txt', 'speedup_avg': 1.0083989242478826, 'speedup_best': 1.0080322727381552, 'xsmm_local_avg': 84.08070833333335, 'xsmm_local_best': 83.538, 'xsmm_upstream_avg': 84.78689583333332, 'xsmm_upstream_best': 84.209}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0197927582864708, 'speedup_best': 1.0226927317698244, 'xsmm_local_avg': 67.75099999999999, 'xsmm_local_best': 67.114, 'xsmm_upstream_avg': 69.09197916666668, 'xsmm_upstream_best': 68.637}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.0595310397909183, 'speedup_best': 1.0596320645268218, 'xsmm_local_avg': 90.72997916666667, 'xsmm_local_best': 90.505, 'xsmm_upstream_avg': 96.13122916666669, 'xsmm_upstream_best': 95.902}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0167177517348347, 'speedup_best': 1.0165416275919559, 'xsmm_local_avg': 153.74002083333338, 'xsmm_local_best': 153.552, 'xsmm_upstream_avg': 156.31020833333335, 'xsmm_upstream_best': 156.09199999999998}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.112953312375758, 'speedup_best': 1.113172601877104, 'xsmm_local_avg': 216.66787499999995, 'xsmm_local_best': 215.971, 'xsmm_upstream_avg': 241.14122916666665, 'xsmm_upstream_best': 240.413}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0021781095466302, 'speedup_best': 1.0018806546711396, 'xsmm_local_avg': 177.2848541666667, 'xsmm_local_best': 177.066, 'xsmm_upstream_avg': 177.67100000000005, 'xsmm_upstream_best': 177.399}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m0.txt', 'speedup_avg': 1.0447898597423415, 'speedup_best': 1.0443713883160108, 'xsmm_local_avg': 98.14675000000001, 'xsmm_local_best': 97.946, 'xsmm_upstream_avg': 102.54272916666667, 'xsmm_upstream_best': 102.292}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m3.txt', 'speedup_avg': 1.0322206091897546, 'speedup_best': 1.0328870905255907, 'xsmm_local_avg': 93.19345833333334, 'xsmm_local_best': 92.924, 'xsmm_upstream_avg': 96.19620833333335, 'xsmm_upstream_best': 95.98}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m6.txt', 'speedup_avg': 1.0151348684370955, 'speedup_best': 1.0151755836512546, 'xsmm_local_avg': 153.78258333333332, 'xsmm_local_best': 153.60199999999998, 'xsmm_upstream_avg': 156.1100625, 'xsmm_upstream_best': 155.933}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m132.txt', 'speedup_avg': 1.1215939811629547, 'speedup_best': 1.1207699757202458, 'xsmm_local_avg': 218.8351875, 'xsmm_local_best': 217.877, 'xsmm_upstream_avg': 245.44422916666664, 'xsmm_upstream_best': 244.19}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m460.txt', 'speedup_avg': 1.0020767448233363, 'speedup_best': 1.0023240481292237, 'xsmm_local_avg': 182.3065416666667, 'xsmm_local_best': 182.01, 'xsmm_upstream_avg': 182.6851458333333, 'xsmm_upstream_best': 182.433}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0262812324221002, 'speedup_best': 1.0269890857323627, 'xsmm_local_avg': 101.40870833333334, 'xsmm_local_best': 101.152, 'xsmm_upstream_avg': 104.07385416666665, 'xsmm_upstream_best': 103.88199999999995}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.0332650091820879, 'speedup_best': 1.0335734840908626, 'xsmm_local_avg': 147.4791666666667, 'xsmm_local_best': 146.991, 'xsmm_upstream_avg': 152.38506250000003, 'xsmm_upstream_best': 151.926}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0073513087523165, 'speedup_best': 1.0079611560479294, 'xsmm_local_avg': 259.27922916666665, 'xsmm_local_best': 258.88199999999995, 'xsmm_upstream_avg': 261.18527083333345, 'xsmm_upstream_best': 260.943}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.1447760612914741, 'speedup_best': 1.140295859719899, 'xsmm_local_avg': 445.1897083333333, 'xsmm_local_best': 444.197, 'xsmm_upstream_avg': 509.64252083333344, 'xsmm_upstream_best': 506.516}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0767381851914812, 'speedup_best': 1.0761129277499573, 'xsmm_local_avg': 341.182, 'xsmm_local_best': 340.678, 'xsmm_upstream_avg': 367.36368749999997, 'xsmm_upstream_best': 366.60799999999995}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m0.txt', 'speedup_avg': 1.087373738138905, 'speedup_best': 1.0885491812021764, 'xsmm_local_avg': 178.7641458333333, 'xsmm_local_best': 178.12699999999995, 'xsmm_upstream_avg': 194.38343749999999, 'xsmm_upstream_best': 193.9}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m3.txt', 'speedup_avg': 1.048511191689537, 'speedup_best': 1.0474485045769935, 'xsmm_local_avg': 147.44664583333332, 'xsmm_local_best': 147.149, 'xsmm_upstream_avg': 154.59945833333344, 'xsmm_upstream_best': 154.131}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m6.txt', 'speedup_avg': 1.0096447429199036, 'speedup_best': 1.0095099436218327, 'xsmm_local_avg': 258.61670833333335, 'xsmm_local_best': 258.256, 'xsmm_upstream_avg': 261.11100000000005, 'xsmm_upstream_best': 260.712}
{'a_cols': 648, 'a_nonzero': 3888, 'a_rows': 216, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m132.txt', 'speedup_avg': 1.1467102230796717, 'speedup_best': 1.142741835340867, 'xsmm_local_avg': 484.40372916666666, 'xsmm_local_best': 483.17999999999995, 'xsmm_upstream_avg': 555.4707083333333, 'xsmm_upstream_best': 552.15}
{'a_cols': 216, 'a_nonzero': 3888, 'a_rows': 648, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m460.txt', 'speedup_avg': 1.0722449919288346, 'speedup_best': 1.07323647305715, 'xsmm_local_avg': 361.1493125000001, 'xsmm_local_best': 360.244, 'xsmm_upstream_avg': 387.2405416666668, 'xsmm_upstream_best': 386.62699999999995}
{'a_cols': 343, 'a_nonzero': 294, 'a_rows': 294, 'a_size': 100842, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0029154518950437317, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0498643395449854, 'speedup_best': 1.0505449814073533, 'xsmm_local_avg': 141.0230416666667, 'xsmm_local_best': 140.647, 'xsmm_upstream_avg': 148.0550625, 'xsmm_upstream_best': 147.756}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.0934604835853075, 'speedup_best': 1.0896006477905715, 'xsmm_local_avg': 225.3196041666666, 'xsmm_local_best': 224.764, 'xsmm_upstream_avg': 246.3780833333333, 'xsmm_upstream_best': 244.90300000000002}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.022010227913565, 'speedup_best': 1.0225492083529306, 'xsmm_local_avg': 411.02387500000003, 'xsmm_local_best': 410.347, 'xsmm_upstream_avg': 420.0706041666667, 'xsmm_upstream_best': 419.6}
{'a_cols': 1029, 'a_nonzero': 6468, 'a_rows': 343, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.1268022019559294, 'speedup_best': 1.1147280355608788, 'xsmm_local_avg': 843.1670416666667, 'xsmm_local_best': 841.5989999999999, 'xsmm_upstream_avg': 950.0824791666669, 'xsmm_upstream_best': 938.154}
{'a_cols': 343, 'a_nonzero': 6468, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.143765188601763, 'speedup_best': 1.1440662524985727, 'xsmm_local_avg': 742.9416458333334, 'xsmm_local_best': 740.923, 'xsmm_upstream_avg': 849.7507916666667, 'xsmm_upstream_best': 847.665}
{'a_cols': 343, 'a_nonzero': 2058, 'a_rows': 294, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m0.txt', 'speedup_avg': 1.1628421411318632, 'speedup_best': 1.1619218741427555, 'xsmm_local_avg': 365.1841875000002, 'xsmm_local_best': 364.53999999999996, 'xsmm_upstream_avg': 424.6515625, 'xsmm_upstream_best': 423.567}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m3.txt', 'speedup_avg': 1.091088218127619, 'speedup_best': 1.0911551016580556, 'xsmm_local_avg': 225.12356250000005, 'xsmm_local_best': 223.937, 'xsmm_upstream_avg': 245.62966666666668, 'xsmm_upstream_best': 244.35}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m6.txt', 'speedup_avg': 1.015942902456147, 'speedup_best': 1.0154608961362173, 'xsmm_local_avg': 416.91227083333337, 'xsmm_local_best': 416.276, 'xsmm_upstream_avg': 423.5590624999999, 'xsmm_upstream_best': 422.712}
{'a_cols': 1029, 'a_nonzero': 7056, 'a_rows': 343, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m132.txt', 'speedup_avg': 1.1335693451500115, 'speedup_best': 1.1211510447489414, 'xsmm_local_avg': 880.6056250000001, 'xsmm_local_best': 878.6800000000001, 'xsmm_upstream_avg': 998.2275416666668, 'xsmm_upstream_best': 985.133}
{'a_cols': 343, 'a_nonzero': 7056, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m460.txt', 'speedup_avg': 1.1699690423806335, 'speedup_best': 1.1692811573389439, 'xsmm_local_avg': 798.3225833333332, 'xsmm_local_best': 796.586, 'xsmm_upstream_avg': 934.0127083333333, 'xsmm_upstream_best': 931.433}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m0.txt', 'speedup_avg': 0.9984047695778283, 'speedup_best': 1.0949771689497718, 'xsmm_local_avg': 2.5858333333333317, 'xsmm_local_best': 2.19, 'xsmm_upstream_avg': 2.581708333333333, 'xsmm_upstream_best': 2.398}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m3.txt', 'speedup_avg': 1.0047258088403588, 'speedup_best': 1.1416853094705444, 'xsmm_local_avg': 1.5473541666666668, 'xsmm_local_best': 1.341, 'xsmm_upstream_avg': 1.5546666666666662, 'xsmm_upstream_best': 1.531}
