{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m0.txt', 'speedup_avg': 0.9979765799896678, 'speedup_best': 1.0076005765954659, 'xsmm_local_avg': 7.742666666666665, 'xsmm_local_best': 7.631, 'xsmm_upstream_avg': 7.726999999999999, 'xsmm_upstream_best': 7.689}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m460.txt', 'speedup_avg': 1.0123261265517738, 'speedup_best': 1.0127691115528452, 'xsmm_local_avg': 29.807958333333335, 'xsmm_local_best': 29.681, 'xsmm_upstream_avg': 30.175375000000003, 'xsmm_upstream_best': 30.06}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0082879199012256, 'speedup_best': 1.0100201373219788, 'xsmm_local_avg': 41.390562499999994, 'xsmm_local_best': 41.217, 'xsmm_upstream_avg': 41.733604166666666, 'xsmm_upstream_best': 41.63}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.0348443306851327, 'speedup_best': 1.0334757834757835, 'xsmm_local_avg': 49.29185416666667, 'xsmm_local_best': 49.14, 'xsmm_upstream_avg': 51.009395833333336, 'xsmm_upstream_best': 50.785}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0431031343766537, 'speedup_best': 1.0432309583835273, 'xsmm_local_avg': 80.67327083333332, 'xsmm_local_best': 80.521, 'xsmm_upstream_avg': 84.15054166666665, 'xsmm_upstream_best': 84.002}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.0324062615729286, 'speedup_best': 1.0318713224335692, 'xsmm_local_avg': 90.909, 'xsmm_local_best': 90.583, 'xsmm_upstream_avg': 93.85502083333337, 'xsmm_upstream_best': 93.47}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0279576173723912, 'speedup_best': 1.0314768752919787, 'xsmm_local_avg': 79.88729166666668, 'xsmm_local_best': 79.201, 'xsmm_upstream_avg': 82.12074999999997, 'xsmm_upstream_best': 81.694}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m0.txt', 'speedup_avg': 1.0214750041059055, 'speedup_best': 1.0261954923083039, 'xsmm_local_avg': 51.12047916666666, 'xsmm_local_best': 50.314, 'xsmm_upstream_avg': 52.21829166666669, 'xsmm_upstream_best': 51.632}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m3.txt', 'speedup_avg': 1.0473939476506093, 'speedup_best': 1.0478430401683474, 'xsmm_local_avg': 48.62918749999999, 'xsmm_local_best': 48.471, 'xsmm_upstream_avg': 50.933916666666654, 'xsmm_upstream_best': 50.789999999999964}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m6.txt', 'speedup_avg': 1.035451190768406, 'speedup_best': 1.0356009126531422, 'xsmm_local_avg': 80.88527083333331, 'xsmm_local_best': 80.644, 'xsmm_upstream_avg': 83.75275, 'xsmm_upstream_best': 83.515}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m132.txt', 'speedup_avg': 1.0957994067070214, 'speedup_best': 1.1003674423783538, 'xsmm_local_avg': 90.70841666666666, 'xsmm_local_best': 89.81, 'xsmm_upstream_avg': 99.39822916666662, 'xsmm_upstream_best': 98.82399999999996}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m460.txt', 'speedup_avg': 1.0306262152731538, 'speedup_best': 1.0340097661521852, 'xsmm_local_avg': 82.12531249999999, 'xsmm_local_best': 81.506, 'xsmm_upstream_avg': 84.64050000000002, 'xsmm_upstream_best': 84.278}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0233062818051852, 'speedup_best': 1.0234490371276421, 'xsmm_local_avg': 67.18145833333334, 'xsmm_local_best': 67.039, 'xsmm_upstream_avg': 68.74720833333332, 'xsmm_upstream_best': 68.611}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.1000744590976128, 'speedup_best': 1.0998691369929057, 'xsmm_local_avg': 87.29624999999999, 'xsmm_local_best': 87.114, 'xsmm_upstream_avg': 96.03237499999996, 'xsmm_upstream_best': 95.814}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0064533677135774, 'speedup_best': 1.006892628026969, 'xsmm_local_avg': 153.18875000000003, 'xsmm_local_best': 152.917, 'xsmm_upstream_avg': 154.1773333333333, 'xsmm_upstream_best': 153.971}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.153868626346168, 'speedup_best': 1.1475931463193925, 'xsmm_local_avg': 204.0242916666667, 'xsmm_local_best': 203.336, 'xsmm_upstream_avg': 235.4172291666666, 'xsmm_upstream_best': 233.347}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 0.9963482688393445, 'speedup_best': 0.9962580205553346, 'xsmm_local_avg': 176.32618749999997, 'xsmm_local_best': 176.11, 'xsmm_upstream_avg': 175.68229166666663, 'xsmm_upstream_best': 175.451}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m0.txt', 'speedup_avg': 1.0416325879316697, 'speedup_best': 1.0433380387631246, 'xsmm_local_avg': 97.65987499999999, 'xsmm_local_best': 97.051, 'xsmm_upstream_avg': 101.72570833333334, 'xsmm_upstream_best': 101.257}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m3.txt', 'speedup_avg': 1.0989949796911134, 'speedup_best': 1.0979865617112499, 'xsmm_local_avg': 86.93854166666667, 'xsmm_local_best': 86.767, 'xsmm_upstream_avg': 95.54502083333335, 'xsmm_upstream_best': 95.269}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m6.txt', 'speedup_avg': 1.0082211007480353, 'speedup_best': 1.008246220755063, 'xsmm_local_avg': 152.8865625, 'xsmm_local_best': 152.676, 'xsmm_upstream_avg': 154.14345833333329, 'xsmm_upstream_best': 153.935}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m132.txt', 'speedup_avg': 1.1605226646872855, 'speedup_best': 1.155778393193899, 'xsmm_local_avg': 211.51387499999998, 'xsmm_local_best': 210.517, 'xsmm_upstream_avg': 245.4666458333334, 'xsmm_upstream_best': 243.311}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m460.txt', 'speedup_avg': 0.9959286747665733, 'speedup_best': 0.9955813555296574, 'xsmm_local_avg': 181.3138125, 'xsmm_local_best': 181.051, 'xsmm_upstream_avg': 180.57562499999997, 'xsmm_upstream_best': 180.251}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.032681967032722, 'speedup_best': 1.032711966325917, 'xsmm_local_avg': 99.96402083333334, 'xsmm_local_best': 99.78, 'xsmm_upstream_avg': 103.23104166666667, 'xsmm_upstream_best': 103.044}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.0415439094253833, 'speedup_best': 1.0406550010682363, 'xsmm_local_avg': 145.73987499999996, 'xsmm_local_best': 145.099, 'xsmm_upstream_avg': 151.79447916666663, 'xsmm_upstream_best': 150.998}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0040272034694409, 'speedup_best': 1.0040436826701538, 'xsmm_local_avg': 257.18839583333335, 'xsmm_local_best': 256.944, 'xsmm_upstream_avg': 258.2241458333333, 'xsmm_upstream_best': 257.983}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.0832544577864132, 'speedup_best': 1.0333541260677146, 'xsmm_local_avg': 439.9511666666667, 'xsmm_local_best': 439.256, 'xsmm_upstream_avg': 476.5790624999999, 'xsmm_upstream_best': 453.90700000000004}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0563491110195027, 'speedup_best': 1.0349491301266485, 'xsmm_local_avg': 338.0428958333333, 'xsmm_local_best': 337.23299999999995, 'xsmm_upstream_avg': 357.0913125, 'xsmm_upstream_best': 349.019}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m0.txt', 'speedup_avg': 1.0936197399879608, 'speedup_best': 1.0920082470458556, 'xsmm_local_avg': 175.5303333333333, 'xsmm_local_best': 175.093, 'xsmm_upstream_avg': 191.96343750000003, 'xsmm_upstream_best': 191.20299999999997}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m3.txt', 'speedup_avg': 1.027775142084508, 'speedup_best': 1.01909592001046, 'xsmm_local_avg': 145.7905833333334, 'xsmm_local_best': 145.31899999999996, 'xsmm_upstream_avg': 149.83993750000005, 'xsmm_upstream_best': 148.094}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m6.txt', 'speedup_avg': 1.0009163959855796, 'speedup_best': 1.0010993920323212, 'xsmm_local_avg': 257.6897291666666, 'xsmm_local_best': 257.415, 'xsmm_upstream_avg': 257.925875, 'xsmm_upstream_best': 257.698}
{'a_cols': 648, 'a_nonzero': 3888, 'a_rows': 216, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m132.txt', 'speedup_avg': 1.0780902728847237, 'speedup_best': 1.0592712162579685, 'xsmm_local_avg': 477.07339583333334, 'xsmm_local_best': 475.779, 'xsmm_upstream_avg': 514.3281875000001, 'xsmm_upstream_best': 503.979}
{'a_cols': 216, 'a_nonzero': 3888, 'a_rows': 648, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m460.txt', 'speedup_avg': 1.0614866679323474, 'speedup_best': 1.0595766611860993, 'xsmm_local_avg': 357.9542916666665, 'xsmm_local_best': 357.019, 'xsmm_upstream_avg': 379.96370833333344, 'xsmm_upstream_best': 378.289}
{'a_cols': 343, 'a_nonzero': 294, 'a_rows': 294, 'a_size': 100842, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0029154518950437317, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0450600398561434, 'speedup_best': 1.0447346365713712, 'xsmm_local_avg': 139.76306250000002, 'xsmm_local_best': 139.601, 'xsmm_upstream_avg': 146.0607916666667, 'xsmm_upstream_best': 145.846}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.0855299446894209, 'speedup_best': 1.08365391561913, 'xsmm_local_avg': 223.06612499999991, 'xsmm_local_best': 221.472, 'xsmm_upstream_avg': 242.14495833333334, 'xsmm_upstream_best': 239.999}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.001846468447139, 'speedup_best': 1.0002838257790776, 'xsmm_local_avg': 416.48197916666663, 'xsmm_local_best': 415.748, 'xsmm_upstream_avg': 417.2509999999999, 'xsmm_upstream_best': 415.866}
{'a_cols': 1029, 'a_nonzero': 6468, 'a_rows': 343, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.0373157575945433, 'speedup_best': 1.0206448305711784, 'xsmm_local_avg': 829.4072083333332, 'xsmm_local_best': 827.1320000000001, 'xsmm_upstream_avg': 860.3571666666667, 'xsmm_upstream_best': 844.208}
{'a_cols': 343, 'a_nonzero': 6468, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0940173879547939, 'speedup_best': 1.073043103130516, 'xsmm_local_avg': 733.6041041666666, 'xsmm_local_best': 732.499, 'xsmm_upstream_avg': 802.5756458333332, 'xsmm_upstream_best': 786.0029999999999}
{'a_cols': 343, 'a_nonzero': 2058, 'a_rows': 294, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m0.txt', 'speedup_avg': 1.1654333038976488, 'speedup_best': 1.1507068230605395, 'xsmm_local_avg': 357.86589583333335, 'xsmm_local_best': 357.303, 'xsmm_upstream_avg': 417.0688333333335, 'xsmm_upstream_best': 411.15099999999995}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m3.txt', 'speedup_avg': 1.0955751045200262, 'speedup_best': 1.0938209843158464, 'xsmm_local_avg': 222.7194791666667, 'xsmm_local_best': 221.88, 'xsmm_upstream_avg': 244.00591666666665, 'xsmm_upstream_best': 242.697}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m6.txt', 'speedup_avg': 1.0238197621994134, 'speedup_best': 1.0193547446461593, 'xsmm_local_avg': 411.90675000000005, 'xsmm_local_best': 411.527, 'xsmm_upstream_avg': 421.7182708333333, 'xsmm_upstream_best': 419.49199999999996}
{'a_cols': 1029, 'a_nonzero': 7056, 'a_rows': 343, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m132.txt', 'speedup_avg': 1.0415197177054931, 'speedup_best': 1.0245177329081234, 'xsmm_local_avg': 874.3115000000003, 'xsmm_local_best': 870.472, 'xsmm_upstream_avg': 910.6126666666664, 'xsmm_upstream_best': 891.814}
{'a_cols': 343, 'a_nonzero': 7056, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m460.txt', 'speedup_avg': 1.069839510287165, 'speedup_best': 1.0521727054278776, 'xsmm_local_avg': 786.4847291666665, 'xsmm_local_best': 784.874, 'xsmm_upstream_avg': 841.4124375, 'xsmm_upstream_best': 825.823}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m0.txt', 'speedup_avg': 0.9983436721107826, 'speedup_best': 1.0325481798715204, 'xsmm_local_avg': 2.6162291666666673, 'xsmm_local_best': 2.335, 'xsmm_upstream_avg': 2.611895833333333, 'xsmm_upstream_best': 2.411}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m3.txt', 'speedup_avg': 0.9788452362016862, 'speedup_best': 1.0675580577058408, 'xsmm_local_avg': 1.5717499999999998, 'xsmm_local_best': 1.421, 'xsmm_upstream_avg': 1.5385, 'xsmm_upstream_best': 1.517}
