{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m0.txt', 'speedup_avg': 0.9938521549256956, 'speedup_best': 1.0360360360360361, 'xsmm_local_avg': 5.896375000000003, 'xsmm_local_best': 5.55, 'xsmm_upstream_avg': 5.860125000000001, 'xsmm_upstream_best': 5.75}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0112733486242984, 'speedup_best': 1.0123308885837012, 'xsmm_local_avg': 68.74066666666666, 'xsmm_local_best': 68.446, 'xsmm_upstream_avg': 69.51560416666668, 'xsmm_upstream_best': 69.29}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 0.9977550059127477, 'speedup_best': 0.9990678291385645, 'xsmm_local_avg': 73.19989583333334, 'xsmm_local_best': 72.948, 'xsmm_upstream_avg': 73.03556250000003, 'xsmm_upstream_best': 72.88}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.013029703426197, 'speedup_best': 1.0162364372972383, 'xsmm_local_avg': 65.15241666666667, 'xsmm_local_best': 64.423, 'xsmm_upstream_avg': 66.00133333333335, 'xsmm_upstream_best': 65.469}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m0.txt', 'speedup_avg': 0.993960615140531, 'speedup_best': 0.9987452040249994, 'xsmm_local_avg': 42.44016666666668, 'xsmm_local_best': 41.441, 'xsmm_upstream_avg': 42.18385416666667, 'xsmm_upstream_best': 41.389}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m3.txt', 'speedup_avg': 0.9952089024494709, 'speedup_best': 0.9932612292860741, 'xsmm_local_avg': 42.07456249999999, 'xsmm_local_best': 41.699, 'xsmm_upstream_avg': 41.87297916666666, 'xsmm_upstream_best': 41.418}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m6.txt', 'speedup_avg': 1.0171821579145877, 'speedup_best': 1.0147445169288898, 'xsmm_local_avg': 68.10722916666666, 'xsmm_local_best': 67.754, 'xsmm_upstream_avg': 69.27745833333333, 'xsmm_upstream_best': 68.753}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m132.txt', 'speedup_avg': 1.0097698840614249, 'speedup_best': 1.0101974166544476, 'xsmm_local_avg': 75.35060416666668, 'xsmm_local_best': 75.019, 'xsmm_upstream_avg': 76.08677083333333, 'xsmm_upstream_best': 75.784}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m460.txt', 'speedup_avg': 1.0162589119365235, 'speedup_best': 1.0163417783790432, 'xsmm_local_avg': 65.68320833333333, 'xsmm_local_best': 65.048, 'xsmm_upstream_avg': 66.75114583333333, 'xsmm_upstream_best': 66.111}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0144363588624765, 'speedup_best': 1.0074173971679028, 'xsmm_local_avg': 58.23981249999998, 'xsmm_local_best': 57.837, 'xsmm_upstream_avg': 59.08058333333332, 'xsmm_upstream_best': 58.266}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.0478444487174379, 'speedup_best': 1.0468722395118437, 'xsmm_local_avg': 73.78381250000001, 'xsmm_local_best': 73.583, 'xsmm_upstream_avg': 77.31395833333332, 'xsmm_upstream_best': 77.032}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0251418850476661, 'speedup_best': 1.0246272537468664, 'xsmm_local_avg': 128.95562500000003, 'xsmm_local_best': 128.841, 'xsmm_upstream_avg': 132.19781249999997, 'xsmm_upstream_best': 132.014}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.0409251304487652, 'speedup_best': 1.0406000660163672, 'xsmm_local_avg': 176.85343750000004, 'xsmm_local_best': 175.71400000000006, 'xsmm_upstream_avg': 184.09118750000007, 'xsmm_upstream_best': 182.848}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0023916898018808, 'speedup_best': 1.0020294695896668, 'xsmm_local_avg': 142.05437500000002, 'xsmm_local_best': 141.909, 'xsmm_upstream_avg': 142.39412500000006, 'xsmm_upstream_best': 142.197}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m0.txt', 'speedup_avg': 1.011561216432001, 'speedup_best': 1.0109362821512082, 'xsmm_local_avg': 82.23435416666668, 'xsmm_local_best': 82.112, 'xsmm_upstream_avg': 83.18508333333332, 'xsmm_upstream_best': 83.01}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m3.txt', 'speedup_avg': 1.0453120127239766, 'speedup_best': 1.0429035752979414, 'xsmm_local_avg': 74.08585416666666, 'xsmm_local_best': 73.84, 'xsmm_upstream_avg': 77.44283333333334, 'xsmm_upstream_best': 77.008}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m6.txt', 'speedup_avg': 1.0229159810779946, 'speedup_best': 1.0227314972582793, 'xsmm_local_avg': 129.21022916666664, 'xsmm_local_best': 129.116, 'xsmm_upstream_avg': 132.1712083333333, 'xsmm_upstream_best': 132.051}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m132.txt', 'speedup_avg': 1.1163999393557706, 'speedup_best': 1.1092562150228782, 'xsmm_local_avg': 169.56820833333333, 'xsmm_local_best': 168.503, 'xsmm_upstream_avg': 189.30593750000003, 'xsmm_upstream_best': 186.913}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m460.txt', 'speedup_avg': 0.995572411826376, 'speedup_best': 0.9951482592037314, 'xsmm_local_avg': 144.20943749999995, 'xsmm_local_best': 144.072, 'xsmm_upstream_avg': 143.57093749999999, 'xsmm_upstream_best': 143.373}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0205002428282859, 'speedup_best': 1.0208757579549728, 'xsmm_local_avg': 88.0680625, 'xsmm_local_best': 87.90099999999995, 'xsmm_upstream_avg': 89.87347916666666, 'xsmm_upstream_best': 89.736}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.0552607374665979, 'speedup_best': 1.0523814313735351, 'xsmm_local_avg': 119.48281250000002, 'xsmm_local_best': 119.298, 'xsmm_upstream_avg': 126.08552083333326, 'xsmm_upstream_best': 125.547}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0278365131264933, 'speedup_best': 1.027894842464379, 'xsmm_local_avg': 214.7501666666667, 'xsmm_local_best': 214.269, 'xsmm_upstream_avg': 220.72806249999996, 'xsmm_upstream_best': 220.246}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 7.600722410217568, 'speedup_best': 7.4061251161082655, 'xsmm_local_avg': 371.21683333333334, 'xsmm_local_best': 370.34400000000005, 'xsmm_upstream_avg': 2821.5161041666665, 'xsmm_upstream_best': 2742.814}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 6.006603269343004, 'speedup_best': 5.9541492196421775, 'xsmm_local_avg': 262.9032291666667, 'xsmm_local_best': 262.7, 'xsmm_upstream_avg': 1579.1553958333332, 'xsmm_upstream_best': 1564.155}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m0.txt', 'speedup_avg': 1.055530050781158, 'speedup_best': 1.0547728269678296, 'xsmm_local_avg': 134.59716666666662, 'xsmm_local_best': 134.501, 'xsmm_upstream_avg': 142.07135416666662, 'xsmm_upstream_best': 141.86800000000005}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m3.txt', 'speedup_avg': 1.0599915027638778, 'speedup_best': 1.0603327016213941, 'xsmm_local_avg': 118.96025000000003, 'xsmm_local_best': 118.725, 'xsmm_upstream_avg': 126.09685416666663, 'xsmm_upstream_best': 125.888}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m6.txt', 'speedup_avg': 1.0220644777301529, 'speedup_best': 1.0223493594518098, 'xsmm_local_avg': 215.06004166666673, 'xsmm_local_best': 214.816, 'xsmm_upstream_avg': 219.80522916666666, 'xsmm_upstream_best': 219.617}
{'a_cols': 648, 'a_nonzero': 3888, 'a_rows': 216, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m132.txt', 'speedup_avg': 7.169596067522396, 'speedup_best': 6.898546946953087, 'xsmm_local_avg': 392.0513958333333, 'xsmm_local_best': 391.31399999999996, 'xsmm_upstream_avg': 2810.8501458333326, 'xsmm_upstream_best': 2699.498}
{'a_cols': 216, 'a_nonzero': 3888, 'a_rows': 648, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m460.txt', 'speedup_avg': 5.79911453047054, 'speedup_best': 5.735814699880194, 'xsmm_local_avg': 273.3672083333333, 'xsmm_local_best': 272.941, 'xsmm_upstream_avg': 1585.2877500000002, 'xsmm_upstream_best': 1565.539}
{'a_cols': 343, 'a_nonzero': 294, 'a_rows': 294, 'a_size': 100842, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0029154518950437317, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.024413170087687, 'speedup_best': 1.0253444741205393, 'xsmm_local_avg': 122.72064583333334, 'xsmm_local_best': 122.433, 'xsmm_upstream_avg': 125.71664583333332, 'xsmm_upstream_best': 125.536}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.077222022919106, 'speedup_best': 1.0732749957903542, 'xsmm_local_avg': 184.67125000000001, 'xsmm_local_best': 184.101, 'xsmm_upstream_avg': 198.93193749999998, 'xsmm_upstream_best': 197.591}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0128645958926985, 'speedup_best': 1.0126170053742394, 'xsmm_local_avg': 337.5462291666667, 'xsmm_local_best': 337.164, 'xsmm_upstream_avg': 341.88862500000005, 'xsmm_upstream_best': 341.418}
{'a_cols': 1029, 'a_nonzero': 6468, 'a_rows': 343, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 10.236122239844274, 'speedup_best': 9.965436208325068, 'xsmm_local_avg': 687.191375, 'xsmm_local_best': 685.544, 'xsmm_upstream_avg': 7034.174916666667, 'xsmm_upstream_best': 6831.745}
{'a_cols': 343, 'a_nonzero': 6468, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 11.053265500102558, 'speedup_best': 10.866604324516535, 'xsmm_local_avg': 585.5455208333333, 'xsmm_local_best': 584.944, 'xsmm_upstream_avg': 6472.190104166667, 'xsmm_upstream_best': 6356.355}
{'a_cols': 343, 'a_nonzero': 2058, 'a_rows': 294, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m0.txt', 'speedup_avg': 1.0786199439856596, 'speedup_best': 1.0742750872931532, 'xsmm_local_avg': 316.7715625000001, 'xsmm_local_best': 316.176, 'xsmm_upstream_avg': 341.67612499999996, 'xsmm_upstream_best': 339.66}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m3.txt', 'speedup_avg': 1.0828504291195145, 'speedup_best': 1.0807578461672398, 'xsmm_local_avg': 184.09304166666666, 'xsmm_local_best': 183.784, 'xsmm_upstream_avg': 199.34522916666666, 'xsmm_upstream_best': 198.626}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m6.txt', 'speedup_avg': 1.0213113141208239, 'speedup_best': 1.0220497384459193, 'xsmm_local_avg': 336.4713125, 'xsmm_local_best': 335.877, 'xsmm_upstream_avg': 343.6419583333334, 'xsmm_upstream_best': 343.283}
{'a_cols': 1029, 'a_nonzero': 7056, 'a_rows': 343, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m132.txt', 'speedup_avg': 10.084676873084128, 'speedup_best': 9.649771375252795, 'xsmm_local_avg': 712.4616041666665, 'xsmm_local_best': 710.553, 'xsmm_upstream_avg': 7184.9450625, 'xsmm_upstream_best': 6856.674}
{'a_cols': 343, 'a_nonzero': 7056, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m460.txt', 'speedup_avg': 10.412441971195383, 'speedup_best': 10.215865292883036, 'xsmm_local_avg': 629.7384375, 'xsmm_local_best': 628.9200000000001, 'xsmm_upstream_avg': 6557.114937500001, 'xsmm_upstream_best': 6424.9619999999995}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m0.txt', 'speedup_avg': 0.9958034282762857, 'speedup_best': 1.114019778941245, 'xsmm_local_avg': 1.9361041666666656, 'xsmm_local_best': 1.719, 'xsmm_upstream_avg': 1.9279791666666668, 'xsmm_upstream_best': 1.915}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m3.txt', 'speedup_avg': 0.9933193100546907, 'speedup_best': 1.007531380753097, 'xsmm_local_avg': 1.2380208333333333, 'xsmm_local_best': 1.195, 'xsmm_upstream_avg': 1.22975, 'xsmm_upstream_best': 1.2039999999999509}
