{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'speedup_avg': 1.036315063497852, 'speedup_best': 1.0340053013392856, 'xsmm_local_avg': 28.908458333333325, 'xsmm_local_best': 28.672, 'xsmm_upstream_avg': 29.95827083333333, 'xsmm_upstream_best': 29.647}
{'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.025_uniq_16.txt', 'speedup_avg': 0.9075848441871944, 'speedup_best': 0.90647337447969, 'xsmm_local_avg': 69.96710416666666, 'xsmm_local_best': 69.67, 'xsmm_upstream_avg': 63.50108333333336, 'xsmm_upstream_best': 63.154}
{'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.25_uniq_16.txt', 'speedup_avg': 1.01504116319356, 'speedup_best': 1.010627999423287, 'xsmm_local_avg': 146.01181250000002, 'xsmm_local_best': 145.653, 'xsmm_upstream_avg': 148.20800000000003, 'xsmm_upstream_best': 147.201}
{'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.075_uniq_16.txt', 'speedup_avg': 0.9724147949379398, 'speedup_best': 0.9748607111135031, 'xsmm_local_avg': 74.71925, 'xsmm_local_best': 74.30600000000004, 'xsmm_upstream_avg': 72.65810416666666, 'xsmm_upstream_best': 72.438}
{'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'synth_mats/vary_density/q_16/r_128_c_128_p_0.125_uniq_16.txt', 'speedup_avg': 1.0613503096050994, 'speedup_best': 1.0626794474713448, 'xsmm_local_avg': 88.96077083333336, 'xsmm_local_best': 88.46600000000001, 'xsmm_upstream_avg': 94.41854166666666, 'xsmm_upstream_best': 94.011}
{'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.1_uniq_64.txt', 'speedup_avg': 1.0247736838697141, 'speedup_best': 1.0281245695538388, 'xsmm_local_avg': 80.43229166666667, 'xsmm_local_best': 79.859, 'xsmm_upstream_avg': 82.42489583333331, 'xsmm_upstream_best': 82.105}
{'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.01_uniq_64.txt', 'speedup_avg': 1.0095808058190505, 'speedup_best': 1.0140931506849316, 'xsmm_local_avg': 46.05562499999999, 'xsmm_local_best': 45.625, 'xsmm_upstream_avg': 46.496874999999996, 'xsmm_upstream_best': 46.268}
{'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.2_uniq_64.txt', 'speedup_avg': 1.017765713616318, 'speedup_best': 1.0093403243506889, 'xsmm_local_avg': 123.24535416666667, 'xsmm_local_best': 123.015, 'xsmm_upstream_avg': 125.43489583333336, 'xsmm_upstream_best': 124.164}
{'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.3_uniq_64.txt', 'speedup_avg': 1.0173384865890631, 'speedup_best': 1.0117952724216706, 'xsmm_local_avg': 169.375125, 'xsmm_local_best': 168.966, 'xsmm_upstream_avg': 172.3118333333334, 'xsmm_upstream_best': 170.959}
{'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.4_uniq_64.txt', 'speedup_avg': 1.0460992487429175, 'speedup_best': 1.0414155405561913, 'xsmm_local_avg': 216.16268750000003, 'xsmm_local_best': 215.861, 'xsmm_upstream_avg': 226.12762500000005, 'xsmm_upstream_best': 224.801}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 0.9442269394065625, 'speedup_best': 0.9450633828323071, 'xsmm_local_avg': 69.31512500000001, 'xsmm_local_best': 69.025, 'xsmm_upstream_avg': 65.44920833333332, 'xsmm_upstream_best': 65.233}
{'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.5_uniq_64.txt', 'speedup_avg': 1.0429762621470244, 'speedup_best': 1.040715913462961, 'xsmm_local_avg': 270.64456249999995, 'xsmm_local_best': 270.312, 'xsmm_upstream_avg': 282.2758541666667, 'xsmm_upstream_best': 281.318}
{'a_cols': 128, 'a_nonzero': 2457, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.14996337890625, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.15_uniq_64.txt', 'speedup_avg': 1.0696443701955076, 'speedup_best': 1.0698027619363728, 'xsmm_local_avg': 99.75202083333336, 'xsmm_local_best': 99.423, 'xsmm_upstream_avg': 106.69918750000001, 'xsmm_upstream_best': 106.363}
{'a_cols': 128, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02496337890625, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.025_uniq_64.txt', 'speedup_avg': 0.9032084347949547, 'speedup_best': 0.9026857641621474, 'xsmm_local_avg': 70.13804166666667, 'xsmm_local_best': 69.887, 'xsmm_upstream_avg': 63.349270833333314, 'xsmm_upstream_best': 63.086}
{'a_cols': 128, 'a_nonzero': 4096, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.25_uniq_64.txt', 'speedup_avg': 1.0140012628500692, 'speedup_best': 1.005939916512694, 'xsmm_local_avg': 146.3290625, 'xsmm_local_best': 146.13, 'xsmm_upstream_avg': 148.37785416666668, 'xsmm_upstream_best': 146.998}
{'a_cols': 128, 'a_nonzero': 1228, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.074951171875, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.075_uniq_64.txt', 'speedup_avg': 0.9646580380070756, 'speedup_best': 0.9656277899521137, 'xsmm_local_avg': 74.16820833333331, 'xsmm_local_best': 73.92600000000004, 'xsmm_upstream_avg': 71.54695833333335, 'xsmm_upstream_best': 71.385}
{'a_cols': 128, 'a_nonzero': 2048, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'synth_mats/vary_density/q_64/r_128_c_128_p_0.125_uniq_64.txt', 'speedup_avg': 1.0590589943709747, 'speedup_best': 1.0607004242260132, 'xsmm_local_avg': 88.97706249999999, 'xsmm_local_best': 88.632, 'xsmm_upstream_avg': 94.23195833333335, 'xsmm_upstream_best': 94.012}
{'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_row/q_16/r_32_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 1.0147021030308008, 'speedup_best': 1.0179417026202253, 'xsmm_local_avg': 38.587166666666654, 'xsmm_local_best': 38.012, 'xsmm_upstream_avg': 39.15447916666667, 'xsmm_upstream_best': 38.694}
{'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'synth_mats/vary_row/q_16/r_64_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 0.8883014265298018, 'speedup_best': 0.8860060964927648, 'xsmm_local_avg': 57.49383333333333, 'xsmm_local_best': 57.082, 'xsmm_upstream_avg': 51.07185416666667, 'xsmm_upstream_best': 50.575}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 0.9256002993348016, 'speedup_best': 0.9262183305820714, 'xsmm_local_avg': 69.98852083333334, 'xsmm_local_best': 69.665, 'xsmm_upstream_avg': 64.78139583333333, 'xsmm_upstream_best': 64.525}
{'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_16/r_256_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 0.9921038556780502, 'speedup_best': 0.9930027155024607, 'xsmm_local_avg': 108.20945833333332, 'xsmm_local_best': 107.899, 'xsmm_upstream_avg': 107.3550208333333, 'xsmm_upstream_best': 107.144}
{'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_16/r_512_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 0.9689031716874934, 'speedup_best': 0.9689635378971275, 'xsmm_local_avg': 200.6233541666667, 'xsmm_local_best': 200.345, 'xsmm_upstream_avg': 194.38460416666666, 'xsmm_upstream_best': 194.127}
{'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'synth_mats/vary_row/q_16/r_1024_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 0.9934964636546825, 'speedup_best': 0.9927534199421193, 'xsmm_local_avg': 392.5780833333333, 'xsmm_local_best': 392.18499999999995, 'xsmm_upstream_avg': 390.0249374999999, 'xsmm_upstream_best': 389.343}
{'a_cols': 128, 'a_nonzero': 204, 'a_rows': 32, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_row/q_64/r_32_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 1.0003926901892266, 'speedup_best': 1.0074383261090598, 'xsmm_local_avg': 38.251104166666664, 'xsmm_local_best': 37.374, 'xsmm_upstream_avg': 38.266125, 'xsmm_upstream_best': 37.652}
{'a_cols': 128, 'a_nonzero': 409, 'a_rows': 64, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'synth_mats/vary_row/q_64/r_64_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 0.8927677053616146, 'speedup_best': 0.8910243373330622, 'xsmm_local_avg': 59.52381250000002, 'xsmm_local_best': 59.004, 'xsmm_upstream_avg': 53.140937500000014, 'xsmm_upstream_best': 52.574}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 0.9457077053632965, 'speedup_best': 0.9447948151592652, 'xsmm_local_avg': 69.0095625, 'xsmm_local_best': 68.816, 'xsmm_upstream_avg': 65.262875, 'xsmm_upstream_best': 65.017}
{'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 256, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_64/r_256_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 0.990603924943237, 'speedup_best': 0.9911282942044416, 'xsmm_local_avg': 107.29879166666666, 'xsmm_local_best': 107.082, 'xsmm_upstream_avg': 106.29060416666668, 'xsmm_upstream_best': 106.132}
{'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 512, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_row/q_64/r_512_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 0.9702183867851916, 'speedup_best': 0.9705134036799512, 'xsmm_local_avg': 200.4165833333334, 'xsmm_local_best': 200.057, 'xsmm_upstream_avg': 194.44785416666664, 'xsmm_upstream_best': 194.158}
{'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 1024, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'synth_mats/vary_row/q_64/r_1024_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 0.9916379109663679, 'speedup_best': 0.9918606519128232, 'xsmm_local_avg': 392.6999166666667, 'xsmm_local_best': 392.169, 'xsmm_upstream_avg': 389.41612500000014, 'xsmm_upstream_best': 388.977}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_8.txt', 'speedup_avg': 0.938787272781542, 'speedup_best': 0.9385749385749387, 'xsmm_local_avg': 69.79791666666665, 'xsmm_local_best': 69.597, 'xsmm_upstream_avg': 65.52539583333332, 'xsmm_upstream_best': 65.322}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_16.txt', 'speedup_avg': 0.9531970616221047, 'speedup_best': 0.952115288368122, 'xsmm_local_avg': 68.09312499999999, 'xsmm_local_best': 67.934, 'xsmm_upstream_avg': 64.90616666666666, 'xsmm_upstream_best': 64.681}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_24.txt', 'speedup_avg': 0.9425133574946839, 'speedup_best': 0.9416309646919782, 'xsmm_local_avg': 67.877, 'xsmm_local_best': 67.69, 'xsmm_upstream_avg': 63.97497916666666, 'xsmm_upstream_best': 63.739}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 31, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_31.txt', 'speedup_avg': 0.935179671117552, 'speedup_best': 0.9366377766635627, 'xsmm_local_avg': 70.07189583333331, 'xsmm_local_best': 69.805, 'xsmm_upstream_avg': 65.5298125, 'xsmm_upstream_best': 65.382}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 40, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_40.txt', 'speedup_avg': 0.8894408627578403, 'speedup_best': 0.889798480073131, 'xsmm_local_avg': 73.47368750000003, 'xsmm_local_best': 73.293, 'xsmm_upstream_avg': 65.35049999999997, 'xsmm_upstream_best': 65.216}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_48.txt', 'speedup_avg': 0.9032478984616789, 'speedup_best': 0.9042423907639616, 'xsmm_local_avg': 72.61297916666668, 'xsmm_local_best': 72.412, 'xsmm_upstream_avg': 65.58752083333334, 'xsmm_upstream_best': 65.478}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 56, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_56.txt', 'speedup_avg': 0.9441059087045681, 'speedup_best': 0.9433607520564037, 'xsmm_local_avg': 68.288375, 'xsmm_local_best': 68.08000000000004, 'xsmm_upstream_avg': 64.47145833333332, 'xsmm_upstream_best': 64.224}
