{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'example_mats_med/hex/p1/gauss-legendre/m0.txt', 'speedup_avg': 1.000182927258272, 'speedup_best': 1.040198335399327, 'xsmm_local_avg': 5.922208333333334, 'xsmm_local_best': 5.647, 'xsmm_upstream_avg': 5.923291666666667, 'xsmm_upstream_best': 5.874}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m3.txt', 'speedup_avg': 0.9946930208550778, 'speedup_best': 1.004863066291272, 'xsmm_local_avg': 20.060062499999997, 'xsmm_local_best': 19.535, 'xsmm_upstream_avg': 19.95360416666666, 'xsmm_upstream_best': 19.63}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m6.txt', 'speedup_avg': 1.009538577483435, 'speedup_best': 1.0093629935750492, 'xsmm_local_avg': 31.2371875, 'xsmm_local_best': 30.973, 'xsmm_upstream_avg': 31.535145833333335, 'xsmm_upstream_best': 31.263}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m132.txt', 'speedup_avg': 0.9993347933842726, 'speedup_best': 0.9974147975531605, 'xsmm_local_avg': 27.74827083333334, 'xsmm_local_best': 27.464, 'xsmm_upstream_avg': 27.72981250000001, 'xsmm_upstream_best': 27.393}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'example_mats_med/hex/p2/gauss-legendre/m460.txt', 'speedup_avg': 1.0040335269044829, 'speedup_best': 1.005484776506154, 'xsmm_local_avg': 23.304666666666662, 'xsmm_local_best': 23.155, 'xsmm_upstream_avg': 23.398666666666667, 'xsmm_upstream_best': 23.282}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0035735078949861, 'speedup_best': 1.000932624915216, 'xsmm_local_avg': 35.56845833333334, 'xsmm_local_best': 35.384, 'xsmm_upstream_avg': 35.695562499999994, 'xsmm_upstream_best': 35.417}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.0048173570446595, 'speedup_best': 1.0035848250320498, 'xsmm_local_avg': 42.35552083333333, 'xsmm_local_best': 42.122, 'xsmm_upstream_avg': 42.559562500000006, 'xsmm_upstream_best': 42.273}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0144368744197048, 'speedup_best': 1.014152106140796, 'xsmm_local_avg': 69.06504166666666, 'xsmm_local_best': 68.965, 'xsmm_upstream_avg': 70.062125, 'xsmm_upstream_best': 69.941}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.0271982504397095, 'speedup_best': 1.0275632632338403, 'xsmm_local_avg': 74.99027083333335, 'xsmm_local_best': 74.846, 'xsmm_upstream_avg': 77.02987499999999, 'xsmm_upstream_best': 76.909}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.008170955100539, 'speedup_best': 1.0067533422152801, 'xsmm_local_avg': 65.88377083333332, 'xsmm_local_best': 65.301, 'xsmm_upstream_avg': 66.42210416666667, 'xsmm_upstream_best': 65.742}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m0.txt', 'speedup_avg': 1.0124249114591946, 'speedup_best': 1.0064860466229477, 'xsmm_local_avg': 42.453354166666664, 'xsmm_local_best': 41.782, 'xsmm_upstream_avg': 42.98083333333333, 'xsmm_upstream_best': 42.053}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m3.txt', 'speedup_avg': 1.0048910845692236, 'speedup_best': 1.005393973956848, 'xsmm_local_avg': 42.34745833333333, 'xsmm_local_best': 42.084, 'xsmm_upstream_avg': 42.55458333333333, 'xsmm_upstream_best': 42.311}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m6.txt', 'speedup_avg': 1.0108344602322163, 'speedup_best': 1.0136499978264335, 'xsmm_local_avg': 69.31202083333334, 'xsmm_local_best': 69.011, 'xsmm_upstream_avg': 70.06297916666664, 'xsmm_upstream_best': 69.953}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m132.txt', 'speedup_avg': 1.0298736791557028, 'speedup_best': 1.0307356421016851, 'xsmm_local_avg': 76.70283333333333, 'xsmm_local_best': 76.491, 'xsmm_upstream_avg': 78.99422916666668, 'xsmm_upstream_best': 78.842}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'example_mats_med/hex/p3/gauss-legendre/m460.txt', 'speedup_avg': 1.0132235196219113, 'speedup_best': 1.0133887139227409, 'xsmm_local_avg': 66.39527083333333, 'xsmm_local_best': 65.727, 'xsmm_upstream_avg': 67.27325000000002, 'xsmm_upstream_best': 66.607}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0114272238594992, 'speedup_best': 1.0113731165403932, 'xsmm_local_avg': 58.836104166666665, 'xsmm_local_best': 58.735, 'xsmm_upstream_avg': 59.50843749999998, 'xsmm_upstream_best': 59.403}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.0269137605898175, 'speedup_best': 1.0279835282663894, 'xsmm_local_avg': 76.27216666666666, 'xsmm_local_best': 76.009, 'xsmm_upstream_avg': 78.32493749999999, 'xsmm_upstream_best': 78.136}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0306110403879125, 'speedup_best': 1.0307327873167258, 'xsmm_local_avg': 129.36781249999999, 'xsmm_local_best': 129.178, 'xsmm_upstream_avg': 133.32789583333337, 'xsmm_upstream_best': 133.148}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.0477203412274312, 'speedup_best': 1.0475424184928865, 'xsmm_local_avg': 184.46885416666672, 'xsmm_local_best': 183.941, 'xsmm_upstream_avg': 193.2717708333333, 'xsmm_upstream_best': 192.68600000000004}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 22, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0013489739325938, 'speedup_best': 1.0015862098008113, 'xsmm_local_avg': 142.62383333333338, 'xsmm_local_best': 142.478, 'xsmm_upstream_avg': 142.81622916666666, 'xsmm_upstream_best': 142.704}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m0.txt', 'speedup_avg': 1.006211122938978, 'speedup_best': 1.0039608936541937, 'xsmm_local_avg': 83.72412499999999, 'xsmm_local_best': 83.567, 'xsmm_upstream_avg': 84.24414583333335, 'xsmm_upstream_best': 83.898}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m3.txt', 'speedup_avg': 1.0189513569833357, 'speedup_best': 1.020271856818597, 'xsmm_local_avg': 76.9415, 'xsmm_local_best': 76.658, 'xsmm_upstream_avg': 78.39964583333332, 'xsmm_upstream_best': 78.212}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m6.txt', 'speedup_avg': 1.0326225698551745, 'speedup_best': 1.0327031843185868, 'xsmm_local_avg': 129.20183333333338, 'xsmm_local_best': 129.07, 'xsmm_upstream_avg': 133.41672916666667, 'xsmm_upstream_best': 133.291}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m132.txt', 'speedup_avg': 1.0954264841125423, 'speedup_best': 1.094189721128791, 'xsmm_local_avg': 180.82004166666664, 'xsmm_local_best': 180.37, 'xsmm_upstream_avg': 198.07506250000003, 'xsmm_upstream_best': 197.35900000000004}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 24, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'example_mats_med/hex/p4/gauss-legendre/m460.txt', 'speedup_avg': 1.0001323557803945, 'speedup_best': 1.0002764817694834, 'xsmm_local_avg': 144.8117083333333, 'xsmm_local_best': 144.675, 'xsmm_upstream_avg': 144.83087500000002, 'xsmm_upstream_best': 144.715}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.012861956013103, 'speedup_best': 1.0119006107780388, 'xsmm_local_avg': 89.04166666666663, 'xsmm_local_best': 88.903, 'xsmm_upstream_avg': 90.18691666666666, 'xsmm_upstream_best': 89.961}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.035594988789155, 'speedup_best': 1.035148843382632, 'xsmm_local_avg': 126.69093750000003, 'xsmm_local_best': 126.576, 'xsmm_upstream_avg': 131.20050000000006, 'xsmm_upstream_best': 131.025}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.008021772178454, 'speedup_best': 1.0072591693560993, 'xsmm_local_avg': 217.67841666666666, 'xsmm_local_best': 217.518, 'xsmm_upstream_avg': 219.42458333333323, 'xsmm_upstream_best': 219.097}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.1095757361312413, 'speedup_best': 1.105894138003075, 'xsmm_local_avg': 373.9977916666666, 'xsmm_local_best': 373.354, 'xsmm_upstream_avg': 414.9788750000002, 'xsmm_upstream_best': 412.89}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.0592061095242702, 'speedup_best': 1.0596801465663006, 'xsmm_local_avg': 276.8355208333333, 'xsmm_local_best': 276.189, 'xsmm_upstream_avg': 293.22587500000003, 'xsmm_upstream_best': 292.672}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m0.txt', 'speedup_avg': 1.074381182853143, 'speedup_best': 1.0748036937820455, 'xsmm_local_avg': 152.28397916666663, 'xsmm_local_best': 151.93100000000004, 'xsmm_upstream_avg': 163.6110416666667, 'xsmm_upstream_best': 163.296}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m3.txt', 'speedup_avg': 1.0297136822272746, 'speedup_best': 1.030255595348212, 'xsmm_local_avg': 126.76329166666666, 'xsmm_local_best': 126.489, 'xsmm_upstream_avg': 130.5298958333333, 'xsmm_upstream_best': 130.316}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m6.txt', 'speedup_avg': 1.0111349239720357, 'speedup_best': 1.0103831549879185, 'xsmm_local_avg': 217.6597708333334, 'xsmm_local_best': 217.275, 'xsmm_upstream_avg': 220.0833958333333, 'xsmm_upstream_best': 219.531}
{'a_cols': 648, 'a_nonzero': 3888, 'a_rows': 216, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m132.txt', 'speedup_avg': 1.1080869164654323, 'speedup_best': 1.0982921025234247, 'xsmm_local_avg': 404.0507916666666, 'xsmm_local_best': 403.42, 'xsmm_upstream_avg': 447.72339583333337, 'xsmm_upstream_best': 443.073}
{'a_cols': 216, 'a_nonzero': 3888, 'a_rows': 648, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'example_mats_med/hex/p5/gauss-legendre/m460.txt', 'speedup_avg': 1.0503014107220068, 'speedup_best': 1.049703168858926, 'xsmm_local_avg': 288.60812500000003, 'xsmm_local_best': 288.211, 'xsmm_upstream_avg': 303.1255208333333, 'xsmm_upstream_best': 302.53599999999994}
{'a_cols': 343, 'a_nonzero': 294, 'a_rows': 294, 'a_size': 100842, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0029154518950437317, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m0.txt', 'speedup_avg': 1.0341737404011508, 'speedup_best': 1.034498352606758, 'xsmm_local_avg': 124.06272916666667, 'xsmm_local_best': 123.832, 'xsmm_upstream_avg': 128.30241666666663, 'xsmm_upstream_best': 128.10400000000004}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m3.txt', 'speedup_avg': 1.0774126247630889, 'speedup_best': 1.0761115014723472, 'xsmm_local_avg': 187.03156249999998, 'xsmm_local_best': 186.437, 'xsmm_upstream_avg': 201.51016666666666, 'xsmm_upstream_best': 200.627}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m6.txt', 'speedup_avg': 1.0190089087505503, 'speedup_best': 1.018991207005935, 'xsmm_local_avg': 337.67829166666667, 'xsmm_local_best': 337.314, 'xsmm_upstream_avg': 344.0971875, 'xsmm_upstream_best': 343.72}
{'a_cols': 1029, 'a_nonzero': 6468, 'a_rows': 343, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m132.txt', 'speedup_avg': 1.1029658008549057, 'speedup_best': 1.0896416642728803, 'xsmm_local_avg': 711.8720833333333, 'xsmm_local_best': 710.172, 'xsmm_upstream_avg': 785.1705625000001, 'xsmm_upstream_best': 773.833}
{'a_cols': 343, 'a_nonzero': 6468, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre-lobatto/m460.txt', 'speedup_avg': 1.140644773316524, 'speedup_best': 1.1401149746429267, 'xsmm_local_avg': 592.4078124999999, 'xsmm_local_best': 590.565, 'xsmm_upstream_avg': 675.7268750000002, 'xsmm_upstream_best': 673.312}
{'a_cols': 343, 'a_nonzero': 2058, 'a_rows': 294, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m0.txt', 'speedup_avg': 1.1021754658744471, 'speedup_best': 1.1009060094402383, 'xsmm_local_avg': 316.85933333333327, 'xsmm_local_best': 315.67, 'xsmm_upstream_avg': 349.2345833333333, 'xsmm_upstream_best': 347.523}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m3.txt', 'speedup_avg': 1.0793787169846267, 'speedup_best': 1.078506664952898, 'xsmm_local_avg': 187.14766666666674, 'xsmm_local_best': 186.723, 'xsmm_upstream_avg': 202.00320833333333, 'xsmm_upstream_best': 201.382}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m6.txt', 'speedup_avg': 1.024427631386451, 'speedup_best': 1.0238765250172366, 'xsmm_local_avg': 338.20989583333335, 'xsmm_local_best': 337.947, 'xsmm_upstream_avg': 346.47156250000006, 'xsmm_upstream_best': 346.016}
{'a_cols': 1029, 'a_nonzero': 7056, 'a_rows': 343, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m132.txt', 'speedup_avg': 1.1190340342063083, 'speedup_best': 1.1087290504672191, 'xsmm_local_avg': 745.6811666666667, 'xsmm_local_best': 743.3340000000001, 'xsmm_upstream_avg': 834.4426041666666, 'xsmm_upstream_best': 824.156}
{'a_cols': 343, 'a_nonzero': 7056, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'example_mats_med/hex/p6/gauss-legendre/m460.txt', 'speedup_avg': 1.1522978434457063, 'speedup_best': 1.1500633849961936, 'xsmm_local_avg': 633.4748541666665, 'xsmm_local_best': 631.8530000000001, 'xsmm_upstream_avg': 729.9517083333332, 'xsmm_upstream_best': 726.671}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m0.txt', 'speedup_avg': 0.9991110444691964, 'speedup_best': 1.1408891671884784, 'xsmm_local_avg': 1.9451666666666665, 'xsmm_local_best': 1.597, 'xsmm_upstream_avg': 1.9434374999999984, 'xsmm_upstream_best': 1.822}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'example_mats_med/quad/p1/gauss-legendre/m3.txt', 'speedup_avg': 0.9975852344686669, 'speedup_best': 1.0438144329896908, 'xsmm_local_avg': 1.2337291666666668, 'xsmm_local_best': 1.164, 'xsmm_upstream_avg': 1.2307499999999998, 'xsmm_upstream_best': 1.215}
